id,Label,Number_Points,X,Y
2314,2314,1,0.297241,0.154633
2315,2315,2,0.381476,0.355105
2316,2316,1,0.318169,0.405380
2317,2317,2,0.290681,0.156106
2318,2318,1,0.798423,0.178567
2319,2319,1,0.620688,0.071522
2320,2320,1,0.112051,0.186185
2321,2321,1,0.805898,0.154922
2322,2322,2,0.239065,0.095327
2323,2323,1,0.649557,0.188882
2324,2324,1,0.224158,0.341027
2325,2325,1,0.548620,0.195069
2326,2326,2,0.509112,0.089290
2327,2327,1,0.179957,0.073171
2328,2328,1,0.294252,0.136043
2329,2329,1,0.320353,0.317211
2330,2330,1,0.940901,0.312302
2331,2331,1,0.772176,0.472569
2332,2332,2,0.704606,0.152379
2333,2333,1,0.395401,0.316688
2334,2334,1,0.593550,0.303171
2335,2335,1,0.530393,0.331514
2336,2336,1,0.427312,0.190936
2337,2337,1,0.787613,0.090618
2338,2338,1,0.200327,0.059832
2339,2339,1,0.807466,0.160010
2340,2340,1,0.868104,0.313835
2341,2341,1,0.508398,0.221554
2342,2342,1,0.613712,0.320901
2343,2343,2,0.790165,0.063431
2344,2344,1,0.104369,0.116484
2345,2345,1,0.117912,0.182296
2346,2346,1,0.650626,0.221732
2347,2347,2,0.698369,0.404071
2348,2348,1,0.637866,0.259208
2349,2349,1,0.745537,0.159350
2350,2350,2,0.506109,0.164045
2351,2351,1,0.537308,0.180843
2352,2352,1,0.537112,0.263351
2353,2353,1,0.674623,0.380645
2354,2354,1,0.616775,0.281641
2355,2355,1,0.129292,0.200256
2356,2356,1,0.551545,0.312347
2357,2357,1,0.029995,0.203649
2358,2358,2,0.395611,0.390341
2359,2359,1,0.182391,0.101605
2360,2360,2,0.238843,0.350682
2361,2361,1,0.413826,0.397145
2362,2362,1,0.950506,0.325273
2363,2363,1,0.438196,0.193952
2364,2364,1,0.437580,0.306818
2365,2365,1,0.544589,0.401960
2366,2366,1,0.590356,0.089573
2367,2367,1,0.347610,0.392696
2368,2368,2,0.292240,0.123397
2369,2369,2,0.612134,0.075631
2370,2370,1,0.759473,0.081645
2371,2371,1,0.560732,0.408502
2372,2372,1,0.773572,0.072832
2373,2373,1,0.797554,0.208689
2374,2374,1,0.802843,0.161086
2375,2375,1,0.318922,0.240181
2376,2376,2,0.792728,0.288768
2377,2377,1,0.208113,0.343125
2378,2378,1,0.802088,0.116449
2379,2379,1,0.359716,0.106743
2380,2380,1,0.812927,0.286634
2381,2381,1,0.344431,0.248035
2382,2382,1,0.820820,0.159839
2383,2383,1,0.828577,0.202617
2384,2384,1,0.345016,0.406792
2385,2385,1,0.091987,0.199241
2386,2386,1,0.510126,0.077657
2387,2387,1,0.725335,0.319679
2388,2388,1,0.288027,0.128224
2389,2389,1,0.522115,0.098091
2390,2390,1,0.491209,0.357965
2391,2391,1,0.220537,0.214212
2392,2392,1,0.319888,0.160888
2393,2393,1,0.358613,0.088077
2394,2394,1,0.513051,0.383976
2395,2395,1,0.862984,0.335109
2396,2396,2,0.083616,0.256117
2397,2397,1,0.322521,0.098251
2398,2398,1,0.289612,0.099917
2399,2399,1,0.237339,0.262088
2400,2400,1,0.427976,0.248176
2401,2401,1,0.513703,0.066938
2402,2402,1,0.223238,0.180842
2403,2403,1,0.425010,0.278808
2404,2404,1,0.602554,0.416625
2405,2405,1,0.284139,0.180863
2406,2406,2,0.474814,0.058636
2407,2407,1,0.889864,0.107072
2408,2408,1,0.442465,0.080687
2409,2409,1,0.110807,0.060957
2410,2410,2,0.849804,0.221560
2411,2411,1,0.593121,0.317623
2412,2412,1,0.957930,0.309150
2413,2413,1,0.092928,0.318923
2414,2414,1,0.532599,0.091716
2415,2415,2,0.086708,0.064477
2416,2416,1,0.215457,0.196688
2417,2417,1,0.330412,0.321053
2418,2418,1,0.185334,0.225696
2419,2419,1,0.292069,0.187802
2420,2420,3,0.081458,0.100672
2421,2421,1,0.546895,0.125487
2422,2422,2,0.819733,0.264212
2423,2423,1,0.597492,0.233180
2424,2424,1,0.764968,0.236962
2425,2425,1,0.224294,0.344589
2426,2426,1,0.103230,0.269294
2427,2427,1,0.206339,0.386073
2428,2428,2,0.670063,0.425407
2429,2429,1,0.518911,0.055273
2430,2430,2,0.042472,0.112732
2431,2431,1,0.334877,0.419489
2432,2432,1,0.866942,0.329714
2433,2433,1,0.911890,0.128510
2434,2434,1,0.307372,0.389660
2435,2435,1,0.394823,0.227815
2436,2436,1,0.598529,0.485313
2437,2437,1,0.631126,0.402617
2438,2438,1,0.640035,0.283647
2439,2439,1,0.716318,0.395546
2440,2440,2,0.113171,0.452662
2441,2441,1,0.496725,0.066856
2442,2442,2,0.359054,0.358870
2443,2443,1,0.566503,0.301326
2444,2444,1,0.868145,0.149588
2445,2445,1,0.134578,0.079636
2446,2446,1,0.533636,0.327054
2447,2447,2,0.327538,0.112526
2448,2448,1,0.343304,0.466064
2449,2449,1,0.447128,0.417382
2450,2450,2,0.752653,0.108847
2451,2451,2,0.883557,0.368895
2452,2452,2,0.746287,0.072833
2453,2453,1,0.825332,0.317027
2454,2454,1,0.524350,0.159901
2455,2455,1,0.757342,0.385912
2456,2456,1,0.836380,0.066645
2457,2457,1,0.562824,0.366125
2458,2458,2,0.743834,0.369598
2459,2459,2,0.732597,0.076594
2460,2460,3,0.318358,0.210530
2461,2461,1,0.839984,0.159222
2462,2462,1,0.133530,0.064759
2463,2463,1,0.594452,0.418607
2464,2464,1,0.201867,0.217526
2465,2465,1,0.761685,0.057010
2466,2466,1,0.440224,0.357974
2467,2467,1,0.334236,0.414816
2468,2468,1,0.328494,0.095827
2469,2469,1,0.294398,0.247395
2470,2470,2,0.819305,0.161810
2471,2471,1,0.551431,0.076196
2472,2472,1,0.826842,0.108987
2473,2473,2,0.830426,0.229883
2474,2474,1,0.363019,0.037065
2475,2475,1,0.448142,0.261510
2476,2476,1,0.830075,0.275072
2477,2477,1,0.805468,0.083931
2478,2478,1,0.872612,0.101019
2479,2479,1,0.724623,0.218350
2480,2480,1,0.127030,0.155682
2481,2481,1,0.883903,0.082308
2482,2482,1,0.570404,0.334623
2483,2483,1,0.770942,0.201875
2484,2484,1,0.622784,0.182419
2485,2485,2,0.658639,0.392127
2486,2486,1,0.212198,0.303812
2487,2487,1,0.445529,0.355121
2488,2488,1,0.806534,0.217685
2489,2489,1,0.858725,0.225254
2490,2490,1,0.421554,0.173950
2491,2491,1,0.512147,0.164780
2492,2492,1,0.576736,0.317669
2493,2493,1,0.693345,0.373118
2494,2494,1,0.267310,0.098570
2495,2495,1,0.275963,0.388468
2496,2496,2,0.418105,0.221028
2497,2497,2,0.281603,0.318426
2498,2498,1,0.437433,0.075379
2499,2499,1,0.625976,0.324035
2500,2500,1,0.094527,0.203998
2501,2501,1,0.812578,0.306879
2502,2502,1,0.177198,0.255348
2503,2503,2,0.218499,0.089978
2504,2504,1,0.646764,0.303569
2505,2505,1,0.798887,0.053321
2506,2506,1,0.643976,0.104019
2507,2507,2,0.727530,0.426784
2508,2508,1,0.285637,0.143609
2509,2509,1,0.104367,0.282799
2510,2510,1,0.751583,0.087404
2511,2511,2,0.478284,0.084776
2512,2512,2,0.741327,0.102034
2513,2513,2,0.204240,0.262759
2514,2514,2,0.790449,0.081547
2515,2515,1,0.832601,0.291839
2516,2516,1,0.086482,0.116262
2517,2517,1,0.528053,0.184832
2518,2518,1,0.525780,0.115099
2519,2519,1,0.144688,0.384455
2520,2520,1,0.198781,0.356550
2521,2521,1,0.467804,0.104173
2522,2522,1,0.482177,0.106337
2523,2523,1,0.437165,0.107877
2524,2524,1,0.342586,0.241653
2525,2525,1,0.629457,0.072883
2526,2526,1,0.805861,0.192056
2527,2527,1,0.177181,0.260257
2528,2528,1,0.252300,0.189589
2529,2529,1,0.087032,0.282570
2530,2530,1,0.079329,0.201024
2531,2531,1,0.622789,0.265542
2532,2532,1,0.321484,0.181581
2533,2533,2,0.646939,0.072589
2534,2534,1,0.542403,0.315179
2535,2535,1,0.748661,0.210343
2536,2536,1,0.296992,0.106927
2537,2537,1,0.814573,0.101364
2538,2538,1,0.503382,0.091752
2539,2539,1,0.798246,0.130160
2540,2540,1,0.232716,0.205759
2541,2541,1,0.806173,0.286099
2542,2542,1,0.631307,0.147674
2543,2543,2,0.853525,0.058577
2544,2544,1,0.411514,0.393719
2545,2545,2,0.407765,0.323839
2546,2546,1,0.444331,0.383594
2547,2547,2,0.487083,0.454823
2548,2548,2,0.649815,0.418510
2549,2549,1,0.637091,0.145740
2550,2550,1,0.597123,0.154511
2551,2551,1,0.203331,0.364391
2552,2552,1,0.304577,0.209970
2553,2553,1,0.090819,0.154414
2554,2554,1,0.857759,0.153875
2555,2555,1,0.768208,0.191214
2556,2556,1,0.832911,0.181468
2557,2557,1,0.753168,0.092837
2558,2558,2,0.736299,0.295038
2559,2559,1,0.536770,0.353411
2560,2560,1,0.742904,0.395687
2561,2561,1,0.423139,0.381487
2562,2562,2,0.389957,0.203954
2563,2563,1,0.240538,0.300610
2564,2564,1,0.289128,0.224589
2565,2565,2,0.809796,0.238452
2566,2566,1,0.550695,0.409872
2567,2567,1,0.302343,0.151235
2568,2568,1,0.290682,0.366922
2569,2569,2,0.855246,0.106752
2570,2570,2,0.098610,0.161093
2571,2571,1,0.648061,0.081688
2572,2572,1,0.399019,0.413687
2573,2573,1,0.414952,0.206334
2574,2574,1,0.353848,0.417264
2575,2575,1,0.199232,0.364583
2576,2576,1,0.833275,0.138268
2577,2577,1,0.090770,0.144521
2578,2578,1,0.223425,0.265853
2579,2579,1,0.003008,0.378663
2580,2580,1,0.208230,0.408984
2581,2581,2,0.307321,0.260739
2582,2582,2,0.395213,0.396919
2583,2583,1,0.567018,0.367014
2584,2584,1,0.784201,0.246236
2585,2585,1,0.310446,0.056447
2586,2586,1,0.107029,0.121954
2587,2587,1,0.211262,0.306741
2588,2588,1,0.830764,0.104458
2589,2589,1,0.515810,0.104117
2590,2590,1,0.814925,0.057240
2591,2591,1,0.429871,0.392260
2592,2592,1,0.878625,0.080553
2593,2593,2,0.541714,0.146249
2594,2594,2,0.527267,0.159214
2595,2595,1,0.231062,0.061890
2596,2596,1,0.637636,0.233615
2597,2597,1,0.298534,0.086756
2598,2598,1,0.650759,0.183050
2599,2599,1,0.285383,0.167411
2600,2600,1,0.734275,0.454909
2601,2601,1,0.252115,0.403856
2602,2602,1,0.509826,0.174380
2603,2603,1,0.892252,0.341398
2604,2604,1,0.607417,0.056117
2605,2605,1,0.123005,0.307307
2606,2606,1,0.767268,0.265367
2607,2607,1,0.818757,0.299837
2608,2608,1,0.400308,0.099605
2609,2609,1,0.609050,0.150505
2610,2610,1,0.419327,0.295345
2611,2611,2,0.284132,0.264181
2612,2612,1,0.724842,0.105494
2613,2613,1,0.406150,0.305578
2614,2614,2,0.315708,0.230107
2615,2615,1,0.650219,0.140118
2616,2616,1,0.286332,0.170276
2617,2617,1,0.301909,0.221778
2618,2618,1,0.646163,0.226262
2619,2619,1,0.567569,0.079570
2620,2620,1,0.815185,0.160936
2621,2621,1,0.605431,0.331613
2622,2622,1,0.831034,0.128572
2623,2623,1,0.248532,0.084931
2624,2624,1,0.497732,0.149073
2625,2625,2,0.339412,0.218466
2626,2626,1,0.298011,0.383864
2627,2627,1,0.589222,0.060749
2628,2628,1,0.337379,0.263593
2629,2629,1,0.556243,0.404302
2630,2630,1,0.313136,0.223219
2631,2631,1,0.033224,0.065516
2632,2632,1,0.084907,0.314409
2633,2633,2,0.598674,0.375902
2634,2634,1,0.833147,0.177417
2635,2635,1,0.121978,0.192379
2636,2636,1,0.702914,0.144163
2637,2637,1,0.084120,0.199327
2638,2638,1,0.606639,0.274752
2639,2639,1,0.429578,0.161251
2640,2640,1,0.344621,0.161444
2641,2641,1,0.181123,0.190698
2642,2642,1,0.326845,0.126367
2643,2643,1,0.368438,0.126558
2644,2644,2,0.636648,0.072396
2645,2645,2,0.349605,0.387714
2646,2646,2,0.529970,0.192849
2647,2647,1,0.762671,0.095778
2648,2648,1,0.379359,0.374181
2649,2649,1,0.718500,0.416641
2650,2650,1,0.632259,0.393840
2651,2651,1,0.511736,0.153807
2652,2652,1,0.857284,0.101297
2653,2653,1,0.627423,0.159971
2654,2654,1,0.845904,0.142581
2655,2655,1,0.774562,0.235299
2656,2656,1,0.710856,0.416604
2657,2657,1,0.302235,0.380564
2658,2658,1,0.652925,0.414607
2659,2659,1,0.730145,0.116805
2660,2660,1,0.521045,0.139674
2661,2661,1,0.310575,0.107165
2662,2662,1,0.432732,0.333444
2663,2663,1,0.055594,0.220345
2664,2664,1,0.514091,0.149781
2665,2665,2,0.819085,0.170184
2666,2666,1,0.117912,0.319724
2667,2667,2,0.632655,0.421542
2668,2668,1,0.864923,0.153385
2669,2669,1,0.278674,0.360660
2670,2670,1,0.093359,0.417891
2671,2671,1,0.568010,0.250160
2672,2672,1,0.423288,0.051372
2673,2673,1,0.528399,0.393113
2674,2674,1,0.763390,0.260623
2675,2675,1,0.284438,0.157267
2676,2676,1,0.605709,0.127228
2677,2677,1,0.528056,0.364912
2678,2678,1,0.132976,0.060361
2679,2679,1,0.854482,0.117013
2680,2680,1,0.874764,0.122425
2681,2681,1,0.340585,0.144885
2682,2682,1,0.519065,0.134617
2683,2683,1,0.414452,0.366292
2684,2684,1,0.581601,0.040454
2685,2685,1,0.616168,0.399078
2686,2686,2,0.072811,0.166625
2687,2687,1,0.453093,0.083551
2688,2688,1,0.421693,0.372602
2689,2689,1,0.310810,0.115901
2690,2690,1,0.782799,0.265935
2691,2691,1,0.766283,0.082572
2692,2692,2,0.238324,0.218149
2693,2693,1,0.527813,0.165345
2694,2694,1,0.566220,0.323080
2695,2695,1,0.200586,0.245812
2696,2696,1,0.699612,0.389315
2697,2697,1,0.655558,0.062340
2698,2698,1,0.772645,0.222543
2699,2699,1,0.763240,0.085316
2700,2700,1,0.324390,0.132946
2701,2701,1,0.550781,0.296307
2702,2702,2,0.184248,0.237939
2703,2703,1,0.536217,0.131203
2704,2704,1,0.119435,0.087422
2705,2705,1,0.826149,0.301690
2706,2706,1,0.095021,0.149447
2707,2707,2,0.712704,0.368141
2708,2708,1,0.895423,0.304818
2709,2709,1,0.167014,0.040767
2710,2710,1,0.120554,0.372756
2711,2711,1,0.541823,0.141572
2712,2712,1,0.860740,0.105874
2713,2713,1,0.852642,0.083169
2714,2714,1,0.844446,0.232661
2715,2715,1,0.271457,0.062871
2716,2716,1,0.342899,0.277960
2717,2717,1,0.219652,0.384304
2718,2718,1,0.798465,0.299225
2719,2719,1,0.298609,0.301088
2720,2720,1,0.622334,0.092863
2721,2721,1,0.721808,0.092179
2722,2722,1,0.805391,0.235147
2723,2723,2,0.647460,0.212601
2724,2724,1,0.792837,0.301195
2725,2725,1,0.317361,0.308452
2726,2726,1,0.542050,0.281032
2727,2727,1,0.728537,0.285219
2728,2728,1,0.782107,0.296933
2729,2729,1,0.532759,0.375840
2730,2730,1,0.190984,0.087280
2731,2731,1,0.586099,0.081222
2732,2732,1,0.238096,0.090482
2733,2733,1,0.204101,0.063898
2734,2734,1,0.518789,0.422201
2735,2735,1,0.612990,0.382602
2736,2736,1,0.805565,0.221227
2737,2737,1,0.197177,0.180399
2738,2738,1,0.807152,0.176788
2739,2739,1,0.797859,0.289521
2740,2740,1,0.762545,0.227938
2741,2741,1,0.431681,0.404741
2742,2742,1,0.516564,0.129053
2743,2743,1,0.465775,0.071070
2744,2744,1,0.533498,0.052920
2745,2745,1,0.292514,0.179658
2746,2746,1,0.283888,0.207236
2747,2747,1,0.567617,0.054724
2748,2748,2,0.890446,0.146927
2749,2749,1,0.518299,0.077498
2750,2750,2,0.610800,0.249145
2751,2751,1,0.857099,0.171848
2752,2752,1,0.100342,0.198783
2753,2753,1,0.406641,0.283305
2754,2754,1,0.512808,0.160371
2755,2755,1,0.548569,0.363037
2756,2756,1,0.530099,0.222182
2757,2757,1,0.631131,0.424473
2758,2758,1,0.236958,0.085035
2759,2759,1,0.188423,0.416289
2760,2760,1,0.273853,0.372693
2761,2761,2,0.815910,0.121664
2762,2762,1,0.471796,0.099332
2763,2763,2,0.635067,0.295316
2764,2764,2,0.681906,0.406720
2765,2765,1,0.189725,0.102776
2766,2766,2,0.544481,0.324203
2767,2767,1,0.257308,0.204133
2768,2768,2,0.224312,0.101704
2769,2769,1,0.536859,0.169061
2770,2770,2,0.641212,0.139453
2771,2771,1,0.563952,0.164260
2772,2772,1,0.301554,0.288880
2773,2773,1,0.221439,0.366542
2774,2774,1,0.629688,0.422313
2775,2775,1,0.222435,0.344565
2776,2776,1,0.496508,0.203026
2777,2777,1,0.116583,0.072447
2778,2778,2,0.299618,0.181410
2779,2779,1,0.294072,0.408246
2780,2780,1,0.311468,0.106460
2781,2781,1,0.859474,0.313318
2782,2782,1,0.430316,0.399059
2783,2783,1,0.224551,0.379334
2784,2784,1,0.625527,0.393586
2785,2785,1,0.772741,0.208147
2786,2786,1,0.087153,0.217717
2787,2787,3,0.233193,0.220936
2788,2788,1,0.870180,0.195319
2789,2789,1,0.306776,0.164393
2790,2790,1,0.858717,0.178318
2791,2791,1,0.811546,0.126613
2792,2792,1,0.446209,0.282780
2793,2793,1,0.396800,0.350089
2794,2794,1,0.329888,0.209834
2795,2795,1,0.991688,0.322414
2796,2796,1,0.592546,0.245123
2797,2797,1,0.083280,0.242042
2798,2798,2,0.442137,0.064832
2799,2799,1,0.932861,0.179847
2800,2800,1,0.545602,0.117038
2801,2801,1,0.077701,0.069425
2802,2802,1,0.588380,0.089423
2803,2803,2,0.624196,0.398287
2804,2804,1,0.429816,0.315794
2805,2805,1,0.560839,0.050794
2806,2806,1,0.213264,0.113289
2807,2807,1,0.873911,0.240911
2808,2808,1,0.530419,0.054190
2809,2809,1,0.367375,0.376542
2810,2810,1,0.290208,0.103291
2811,2811,2,0.544446,0.211789
2812,2812,1,0.639847,0.164209
2813,2813,1,0.766340,0.420732
2814,2814,2,0.248291,0.392913
2815,2815,1,0.650438,0.178848
2816,2816,1,0.652907,0.387855
2817,2817,1,0.424607,0.241698
2818,2818,2,0.395610,0.167108
2819,2819,1,0.515690,0.111144
2820,2820,1,0.259260,0.104861
2821,2821,1,0.445812,0.380631
2822,2822,1,0.293057,0.379345
2823,2823,1,0.643593,0.363524
2824,2824,1,0.587629,0.186174
2825,2825,1,0.360243,0.389820
2826,2826,2,0.074779,0.189780
2827,2827,1,0.439917,0.072684
2828,2828,1,0.888936,0.114848
2829,2829,1,0.101735,0.217626
2830,2830,2,0.266542,0.149608
2831,2831,1,0.227938,0.181233
2832,2832,2,0.675585,0.394530
2833,2833,1,0.038340,0.108756
2834,2834,1,0.106200,0.065350
2835,2835,1,0.809305,0.281173
2836,2836,2,0.584250,0.092668
2837,2837,1,0.588716,0.181319
2838,2838,1,0.490297,0.083909
2839,2839,1,0.918141,0.456458
2840,2840,1,0.554466,0.311350
2841,2841,1,0.177019,0.316856
2842,2842,1,0.787088,0.065484
2843,2843,1,0.510835,0.219375
2844,2844,1,0.394596,0.360022
2845,2845,1,0.537810,0.143259
2846,2846,1,0.233815,0.218192
2847,2847,1,0.639278,0.393168
2848,2848,1,0.652519,0.151583
2849,2849,1,0.298511,0.321772
2850,2850,1,0.629965,0.089278
2851,2851,1,0.119165,0.268994
2852,2852,2,0.422440,0.349978
2853,2853,1,0.867588,0.174958
2854,2854,1,0.873835,0.372409
2855,2855,1,0.839323,0.356875
2856,2856,1,0.236185,0.266137
2857,2857,1,0.761059,0.070890
2858,2858,2,0.958770,0.109862
2859,2859,2,0.877621,0.167661
2860,2860,1,0.231681,0.307008
2861,2861,1,0.076660,0.235543
2862,2862,1,0.758912,0.361297
2863,2863,1,0.644018,0.199641
2864,2864,1,0.624781,0.218484
2865,2865,2,0.124161,0.274816
2866,2866,1,0.852099,0.017260
2867,2867,1,0.538259,0.376770
2868,2868,3,0.819317,0.101510
2869,2869,2,0.711083,0.400830
2870,2870,1,0.536883,0.081693
2871,2871,1,0.505891,0.145701
2872,2872,1,0.733652,0.015708
2873,2873,1,0.082412,0.247415
2874,2874,2,0.838639,0.422974
2875,2875,1,0.188979,0.343984
2876,2876,1,0.805329,0.313973
2877,2877,1,0.983067,0.416655
2878,2878,2,0.589796,0.424635
2879,2879,1,0.236385,0.259586
2880,2880,1,0.431657,0.069874
2881,2881,2,0.889551,0.360708
2882,2882,1,0.266048,0.366952
2883,2883,1,0.695219,0.400155
2884,2884,1,0.251526,0.382821
2885,2885,1,0.217561,0.112653
2886,2886,1,0.231599,0.347489
2887,2887,1,0.693032,0.123270
2888,2888,1,0.379422,0.365970
2889,2889,1,0.282246,0.130526
2890,2890,1,0.329642,0.268224
2891,2891,1,0.584157,0.284147
2892,2892,1,0.812102,0.295420
2893,2893,2,0.178191,0.222188
2894,2894,1,0.297297,0.120837
2895,2895,1,0.876462,0.171165
2896,2896,1,0.315562,0.378449
2897,2897,1,0.724294,0.099102
2898,2898,1,0.801559,0.450313
2899,2899,1,0.854858,0.171131
2900,2900,2,0.841486,0.419032
2901,2901,2,0.290587,0.159514
2902,2902,1,0.608150,0.069462
2903,2903,1,0.236206,0.061339
2904,2904,3,0.838044,0.095286
2905,2905,1,0.236631,0.359577
2906,2906,1,0.531152,0.285821
2907,2907,1,0.239521,0.409936
2908,2908,1,0.404647,0.068813
2909,2909,1,0.880823,0.128462
2910,2910,1,0.356155,0.410415
2911,2911,1,0.044930,0.147542
2912,2912,1,0.681546,0.391141
2913,2913,2,0.227123,0.063787
2914,2914,1,0.636636,0.240347
2915,2915,1,0.505534,0.127989
2916,2916,1,0.560284,0.158444
2917,2917,1,0.420227,0.091377
2918,2918,1,0.072749,0.174232
2919,2919,1,0.504596,0.205160
2920,2920,1,0.872783,0.105021
2921,2921,1,0.111661,0.112914
2922,2922,1,0.316935,0.113471
2923,2923,1,0.566468,0.305171
2924,2924,2,0.713406,0.376566
2925,2925,1,0.323395,0.298615
2926,2926,1,0.777573,0.158390
2927,2927,1,0.205867,0.197835
2928,2928,1,0.845676,0.204187
2929,2929,1,0.438048,0.258943
2930,2930,1,0.880875,0.351005
2931,2931,1,0.603840,0.170797
2932,2932,1,0.828339,0.297695
2933,2933,1,0.171722,0.078411
2934,2934,1,0.274382,0.060979
2935,2935,1,0.101067,0.308874
2936,2936,1,0.864388,0.373746
2937,2937,1,0.834546,0.242804
2938,2938,1,0.340609,0.066332
2939,2939,1,0.216010,0.268313
2940,2940,2,0.895893,0.289809
2941,2941,1,0.145438,0.433609
2942,2942,1,0.401150,0.051061
2943,2943,1,0.838037,0.309441
2944,2944,2,0.444379,0.396695
2945,2945,1,0.505618,0.253655
2946,2946,1,0.072888,0.102316
2947,2947,1,0.537775,0.206781
2948,2948,1,0.432240,0.317026
2949,2949,1,0.331794,0.222062
2950,2950,1,0.100516,0.312359
2951,2951,1,0.538802,0.360062
2952,2952,1,0.519513,0.419069
2953,2953,2,0.622022,0.061960
2954,2954,1,0.666907,0.366002
2955,2955,1,0.094021,0.255939
2956,2956,1,0.102070,0.144885
2957,2957,1,0.595561,0.092994
2958,2958,2,0.609792,0.061728
2959,2959,2,0.815470,0.281103
2960,2960,1,0.416620,0.405736
2961,2961,1,0.634398,0.324086
2962,2962,1,0.286419,0.322077
2963,2963,1,0.202906,0.326281
2964,2964,1,0.904396,0.339722
2965,2965,1,0.724859,0.101369
2966,2966,1,0.419845,0.286570
2967,2967,1,0.408411,0.315388
2968,2968,1,0.237029,0.386609
2969,2969,1,0.840931,0.335899
2970,2970,1,0.632695,0.475412
2971,2971,1,0.820703,0.150382
2972,2972,1,0.228960,0.220546
2973,2973,1,0.749115,0.226438
2974,2974,1,0.594332,0.322466
2975,2975,1,0.779655,0.215911
2976,2976,1,0.290144,0.096460
2977,2977,1,0.472380,0.085369
2978,2978,1,0.073732,0.213425
2979,2979,1,0.410717,0.416208
2980,2980,1,0.605754,0.204514
2981,2981,1,0.041275,0.103238
2982,2982,1,0.711743,0.212067
2983,2983,1,0.328046,0.288168
2984,2984,1,0.782267,0.248045
2985,2985,1,0.534388,0.104419
2986,2986,1,0.484019,0.068653
2987,2987,2,0.570473,0.381002
2988,2988,1,0.791631,0.468334
2989,2989,1,0.731311,0.275818
