id, Label , Coord 0, Coord 1, Coord 2, Coord 3, "TimeStamp",  "X",  "Y",  "Z"
2962, 2962, 291, 5, 5, 5, 1.124791, 0.022625, 0.019783, 0.019804
2963, 2963, 291, 5, 5, 4, 0.494941, 0.009034, 0.008802, 0.008372
2964, 2964, 291, 6, 4, 4, 8.265812, 0.174076, 0.133021, 0.140651
2965, 2965, 291, 4, 4, 4, 6.241320, 0.104733, 0.102062, 0.104720
2966, 2966, 291, 6, 5, 5, 29.163500, 0.636720, 0.561720, 0.536719
2967, 2967, 291, 6, 6, 5, 29.164000, 0.635158, 0.642188, 0.514063
2968, 2968, 291, 6, 6, 4, 29.164500, 0.608595, 0.631252, 0.460156
2969, 2969, 291, 5, 6, 3, 29.139000, 0.567190, 0.632815, 0.387500
2970, 2970, 291, 5, 6, 4, 29.165250, 0.554689, 0.614062, 0.429685
2971, 2971, 291, 6, 4, 5, 29.177000, 0.625000, 0.446875, 0.501563
2972, 2972, 291, 5, 5, 3, 29.189000, 0.596875, 0.523438, 0.389060
2973, 2973, 292, 5, 5, 4, 0.586069, 0.010630, 0.010300, 0.009941
2974, 2974, 292, 5, 5, 5, 1.468356, 0.026673, 0.026303, 0.025080
2975, 2975, 292, 5, 4, 4, 0.412745, 0.007964, 0.006405, 0.007021
2976, 2976, 292, 6, 4, 4, 6.261872, 0.131050, 0.105063, 0.094846
2977, 2977, 292, 5, 4, 5, 0.916529, 0.018093, 0.014662, 0.015644
2978, 2978, 292, 5, 5, 3, 29.237500, 0.581250, 0.551565, 0.321875
2979, 2979, 292, 6, 5, 5, 29.238000, 0.676565, 0.542188, 0.500000
2980, 2980, 292, 6, 5, 4, 29.263000, 0.650000, 0.575003, 0.487500
2981, 2981, 292, 6, 6, 4, 19.517333, 0.420574, 0.419533, 0.312500
2982, 2982, 292, 5, 6, 4, 12.199938, 0.225911, 0.254688, 0.191862
2983, 2983, 292, 5, 6, 3, 29.279000, 0.560938, 0.624220, 0.389060
2984, 2984, 292, 6, 4, 5, 12.204146, 0.253125, 0.198893, 0.210156
2985, 2985, 293, 5, 4, 5, 0.482008, 0.009499, 0.007004, 0.008327
2986, 2986, 293, 5, 4, 4, 0.554909, 0.009698, 0.008911, 0.009229
2987, 2987, 293, 5, 5, 5, 1.733892, 0.033689, 0.030611, 0.029613
2988, 2988, 293, 5, 5, 4, 0.612597, 0.011075, 0.010709, 0.010305
2989, 2989, 293, 6, 5, 4, 6.285466, 0.138722, 0.123733, 0.098765
2990, 2990, 293, 5, 6, 4, 19.582500, 0.372397, 0.416147, 0.271874
2991, 2991, 293, 5, 5, 3, 29.355250, 0.539844, 0.535156, 0.385155
2992, 2992, 293, 6, 5, 3, 29.339500, 0.600000, 0.553125, 0.379685
2993, 2993, 293, 4, 4, 4, 29.382000, 0.498437, 0.484375, 0.482812
2994, 2994, 293, 6, 6, 4, 29.390500, 0.625000, 0.631250, 0.473438
2995, 2995, 293, 6, 4, 5, 19.597083, 0.407032, 0.312240, 0.336458
2996, 2996, 294, 5, 4, 4, 0.404180, 0.006962, 0.006529, 0.006421
2997, 2997, 294, 5, 4, 5, 0.686089, 0.011889, 0.010980, 0.011743
2998, 2998, 294, 5, 5, 5, 2.475142, 0.047880, 0.043019, 0.042114
2999, 2999, 294, 5, 5, 4, 0.556693, 0.010026, 0.009474, 0.009349
3000, 3000, 294, 5, 5, 3, 19.640417, 0.362500, 0.359375, 0.236978
3001, 3001, 294, 7, 5, 4, 29.440000, 0.725000, 0.504687, 0.475000
3002, 3002, 294, 6, 6, 4, 29.440750, 0.623440, 0.630470, 0.461719
3003, 3003, 294, 6, 4, 4, 19.647583, 0.409115, 0.314583, 0.325000
3004, 3004, 294, 6, 5, 4, 29.446500, 0.603125, 0.506250, 0.484375
3005, 3005, 294, 6, 6, 5, 29.491000, 0.628125, 0.609375, 0.523438
3006, 3006, 294, 5, 6, 3, 29.491500, 0.576565, 0.662500, 0.348435
3007, 3007, 294, 5, 7, 3, 29.492000, 0.532813, 0.729690, 0.393750
3008, 3008, 294, 6, 5, 5, 29.497750, 0.622658, 0.514844, 0.507031
3009, 3009, 295, 5, 4, 4, 0.569436, 0.010141, 0.009353, 0.008903
3010, 3010, 295, 5, 4, 5, 0.580532, 0.011178, 0.008896, 0.010051
3011, 3011, 295, 5, 5, 5, 1.348134, 0.024494, 0.023200, 0.023120
3012, 3012, 295, 5, 5, 4, 0.722233, 0.013274, 0.013631, 0.011908
3013, 3013, 295, 5, 6, 4, 12.321021, 0.234570, 0.258725, 0.175651
3014, 3014, 295, 5, 5, 3, 19.707667, 0.350521, 0.381251, 0.258072
3015, 3015, 295, 6, 4, 4, 3.770634, 0.076712, 0.061596, 0.056600
3016, 3016, 295, 6, 4, 5, 12.316688, 0.251888, 0.182291, 0.238281
3017, 3017, 295, 6, 6, 4, 19.710917, 0.415106, 0.420574, 0.316667
3018, 3018, 295, 4, 4, 4, 19.722417, 0.329167, 0.319010, 0.324479
3019, 3019, 295, 6, 5, 5, 29.591250, 0.615627, 0.557031, 0.505469
3020, 3020, 295, 6, 5, 4, 29.598250, 0.606253, 0.508594, 0.482031
3021, 3021, 296, 5, 4, 4, 0.521207, 0.009950, 0.008309, 0.008583
3022, 3022, 296, 5, 4, 5, 0.606350, 0.011193, 0.009667, 0.010241
3023, 3023, 296, 5, 5, 4, 0.521137, 0.009634, 0.008833, 0.008122
3024, 3024, 296, 5, 5, 5, 1.988710, 0.036153, 0.034160, 0.034205
3025, 3025, 296, 6, 4, 4, 6.349530, 0.129237, 0.101760, 0.098179
3026, 3026, 296, 6, 4, 5, 6.345333, 0.129473, 0.097714, 0.108930
3027, 3027, 296, 4, 4, 5, 29.637000, 0.493750, 0.443750, 0.501563
3028, 3028, 296, 5, 6, 4, 29.639500, 0.575000, 0.621875, 0.412500
3029, 3029, 296, 6, 5, 5, 29.687000, 0.626565, 0.526563, 0.534375
3030, 3030, 296, 6, 5, 4, 29.687500, 0.671875, 0.523438, 0.459375
3031, 3031, 296, 6, 6, 4, 29.688250, 0.628125, 0.621875, 0.446873
3032, 3032, 297, 5, 4, 4, 0.513940, 0.008890, 0.008114, 0.008593
3033, 3033, 297, 5, 4, 5, 0.573158, 0.010636, 0.008635, 0.009768
3034, 3034, 297, 5, 5, 5, 2.139759, 0.038702, 0.037072, 0.036331
3035, 3035, 297, 5, 5, 4, 0.513897, 0.009525, 0.008785, 0.008088
3036, 3036, 297, 6, 4, 4, 19.839917, 0.402865, 0.318229, 0.323437
3037, 3037, 297, 6, 4, 5, 12.402021, 0.251497, 0.189909, 0.209180
3038, 3038, 297, 4, 4, 5, 29.736500, 0.498437, 0.454688, 0.503125
3039, 3039, 297, 5, 5, 3, 29.770750, 0.567187, 0.577345, 0.393748
3040, 3040, 297, 6, 5, 4, 29.788250, 0.644532, 0.528907, 0.475000
3041, 3041, 297, 6, 6, 4, 29.789250, 0.611720, 0.611720, 0.440623
3042, 3042, 298, 5, 4, 5, 0.854891, 0.015760, 0.012269, 0.014615
3043, 3043, 298, 5, 4, 4, 0.474716, 0.008939, 0.007512, 0.007314
3044, 3044, 298, 5, 5, 5, 1.497469, 0.028588, 0.026830, 0.025071
3045, 3045, 298, 5, 5, 4, 0.712188, 0.012437, 0.012073, 0.011801
3046, 3046, 298, 5, 5, 3, 19.906833, 0.369272, 0.352865, 0.241405
3047, 3047, 298, 6, 4, 5, 8.464679, 0.171055, 0.119244, 0.156680
3048, 3048, 298, 6, 5, 4, 6.394331, 0.135365, 0.111680, 0.098099
3049, 3049, 298, 6, 5, 5, 29.840750, 0.617970, 0.560156, 0.532812
3050, 3050, 298, 6, 6, 5, 29.866250, 0.621875, 0.602345, 0.507812
3051, 3051, 298, 5, 6, 4, 6.393294, 0.117802, 0.134093, 0.094544
3052, 3052, 298, 5, 6, 3, 29.842500, 0.545312, 0.667190, 0.378125
3053, 3053, 298, 5, 3, 4, 29.847000, 0.595315, 0.392185, 0.489063
3054, 3054, 298, 6, 4, 4, 5.184681, 0.105313, 0.085391, 0.078341
3055, 3055, 298, 4, 4, 4, 29.882750, 0.497656, 0.476562, 0.478906
3056, 3056, 298, 6, 6, 4, 29.891500, 0.606250, 0.631250, 0.478125
3057, 3057, 299, 5, 4, 4, 0.526472, 0.009953, 0.007951, 0.008714
3058, 3058, 299, 5, 4, 5, 0.732056, 0.013490, 0.010959, 0.012540
3059, 3059, 299, 5, 5, 5, 0.967833, 0.018409, 0.016404, 0.016357
3060, 3060, 299, 5, 5, 4, 0.714570, 0.012696, 0.012446, 0.011654
3061, 3061, 299, 5, 5, 3, 12.479521, 0.232422, 0.234832, 0.161653
3062, 3062, 299, 6, 4, 4, 6.411733, 0.131858, 0.098531, 0.105059
3063, 3063, 299, 4, 4, 4, 19.957083, 0.325000, 0.317708, 0.329948
3064, 3064, 299, 6, 5, 5, 29.965500, 0.631250, 0.570314, 0.511719
3065, 3065, 299, 6, 6, 5, 29.939750, 0.625000, 0.639845, 0.513281
3066, 3066, 299, 5, 6, 4, 29.940750, 0.564844, 0.626563, 0.407810
3067, 3067, 299, 6, 5, 4, 12.492688, 0.261524, 0.230599, 0.184830
3068, 3068, 299, 6, 4, 5, 29.978500, 0.617190, 0.434375, 0.509375
3069, 3069, 299, 6, 5, 3, 29.990500, 0.681250, 0.557815, 0.376560
3070, 3070, 300, 5, 4, 5, 0.814112, 0.015466, 0.013426, 0.013946
3071, 3071, 300, 5, 4, 4, 0.442715, 0.008179, 0.006364, 0.007260
3072, 3072, 300, 5, 5, 5, 1.436202, 0.025245, 0.023960, 0.023945
3073, 3073, 300, 5, 5, 4, 0.700132, 0.012292, 0.012120, 0.011526
3074, 3074, 300, 6, 4, 4, 6.435390, 0.128737, 0.102090, 0.098500
3075, 3075, 300, 6, 4, 5, 20.017417, 0.411719, 0.298177, 0.348958
3076, 3076, 300, 4, 4, 4, 8.509137, 0.140299, 0.134219, 0.138099
3077, 3077, 300, 5, 5, 3, 30.061250, 0.569532, 0.524219, 0.338280
3078, 3078, 300, 6, 5, 4, 12.533604, 0.258920, 0.223047, 0.195964
3079, 3079, 300, 6, 6, 4, 20.041917, 0.417709, 0.416667, 0.321875
3080, 3080, 300, 5, 6, 4, 20.050333, 0.376043, 0.418229, 0.288281
3081, 3081, 300, 6, 5, 5, 30.085500, 0.678125, 0.525000, 0.504687
3082, 3082, 301, 5, 5, 5, 1.375279, 0.024307, 0.023543, 0.022777
3083, 3083, 301, 5, 4, 4, 0.495209, 0.008556, 0.007714, 0.008097
3084, 3084, 301, 5, 4, 5, 0.795132, 0.014844, 0.011815, 0.013212
3085, 3085, 301, 5, 5, 4, 0.642670, 0.011342, 0.010662, 0.010608
3086, 3086, 301, 5, 5, 3, 30.153500, 0.546094, 0.539845, 0.389062
3087, 3087, 301, 7, 4, 3, 30.134500, 0.717190, 0.493750, 0.396875
3088, 3088, 301, 6, 6, 3, 30.135000, 0.653125, 0.642190, 0.398435
3089, 3089, 301, 6, 6, 4, 20.117000, 0.417709, 0.410938, 0.321093
3090, 3090, 301, 5, 3, 4, 30.141000, 0.551565, 0.398435, 0.478125
3091, 3091, 301, 6, 4, 4, 6.457978, 0.132826, 0.100814, 0.104208
3092, 3092, 301, 6, 4, 5, 12.573187, 0.252214, 0.182551, 0.234896
3093, 3093, 301, 4, 4, 4, 8.551213, 0.139375, 0.135951, 0.136289
3094, 3094, 301, 6, 5, 4, 20.127750, 0.421354, 0.346355, 0.315365
3095, 3095, 301, 5, 6, 4, 30.189750, 0.557033, 0.625782, 0.432811
3096, 3096, 302, 5, 4, 4, 0.561298, 0.009720, 0.008974, 0.008658
3097, 3097, 302, 5, 4, 5, 0.721750, 0.013205, 0.011253, 0.011922
3098, 3098, 302, 5, 5, 5, 1.788716, 0.031800, 0.029594, 0.029536
3099, 3099, 302, 5, 5, 4, 0.466189, 0.008105, 0.007965, 0.007670
3100, 3100, 302, 5, 5, 3, 30.229250, 0.549219, 0.562501, 0.372655
3101, 3101, 302, 6, 4, 4, 4.443655, 0.089100, 0.071814, 0.071602
3102, 3102, 302, 6, 5, 4, 20.162250, 0.425783, 0.357552, 0.308593
3103, 3103, 302, 6, 6, 4, 20.185917, 0.424220, 0.415104, 0.308594
3104, 3104, 302, 6, 5, 3, 30.291000, 0.615625, 0.500000, 0.395310
3105, 3105, 302, 5, 6, 4, 30.292500, 0.596875, 0.631250, 0.443750
3106, 3106, 303, 5, 4, 4, 0.416483, 0.007277, 0.006504, 0.006001
3107, 3107, 303, 5, 5, 5, 1.384740, 0.024014, 0.023087, 0.022848
3108, 3108, 303, 5, 4, 5, 0.845100, 0.014671, 0.013361, 0.013986
3109, 3109, 303, 5, 5, 4, 0.563126, 0.009866, 0.009727, 0.009220
3110, 3110, 303, 6, 5, 4, 20.230083, 0.427865, 0.386199, 0.305468
3111, 3111, 303, 5, 6, 4, 30.346000, 0.589065, 0.600000, 0.476562
3112, 3112, 303, 6, 4, 4, 12.657062, 0.254623, 0.196810, 0.200000
3113, 3113, 303, 6, 4, 5, 30.384250, 0.608595, 0.463281, 0.523438
3114, 3114, 303, 5, 4, 3, 30.398000, 0.553125, 0.498437, 0.395310
3115, 3115, 304, 5, 4, 5, 0.635667, 0.010877, 0.010060, 0.010558
3116, 3116, 304, 5, 4, 4, 0.442051, 0.007633, 0.006976, 0.007156
3117, 3117, 304, 6, 4, 4, 20.295500, 0.407814, 0.321094, 0.310677
3118, 3118, 304, 6, 5, 4, 6.514008, 0.132930, 0.111623, 0.104082
3119, 3119, 304, 5, 5, 5, 2.558669, 0.046307, 0.042996, 0.042563
3120, 3120, 304, 5, 5, 4, 0.544797, 0.009161, 0.008933, 0.007573
3121, 3121, 304, 5, 5, 3, 30.473750, 0.535156, 0.531250, 0.369530
3122, 3122, 305, 6, 5, 5, 30.526250, 0.651563, 0.542189, 0.514844
3123, 3123, 305, 6, 5, 4, 20.353750, 0.412761, 0.364323, 0.311198
3124, 3124, 305, 5, 5, 4, 0.566679, 0.009958, 0.009499, 0.008622
3125, 3125, 305, 5, 4, 4, 0.402682, 0.006950, 0.006354, 0.006538
3126, 3126, 305, 6, 4, 4, 20.360833, 0.407293, 0.322135, 0.329427
3127, 3127, 305, 5, 4, 5, 1.134936, 0.019534, 0.017507, 0.018776
3128, 3128, 305, 5, 5, 5, 1.459970, 0.027070, 0.024236, 0.024030
3129, 3129, 305, 6, 4, 5, 8.655329, 0.172904, 0.135573, 0.143216
3130, 3130, 305, 5, 5, 3, 30.551500, 0.556250, 0.510938, 0.395310
3131, 3131, 305, 6, 6, 5, 30.553000, 0.642190, 0.643750, 0.545312
3132, 3132, 305, 6, 6, 4, 30.553500, 0.604690, 0.620315, 0.464062
3133, 3133, 305, 5, 6, 3, 30.554000, 0.557815, 0.657815, 0.365625
3134, 3134, 305, 5, 6, 4, 30.554500, 0.540625, 0.632815, 0.443750
3135, 3135, 306, 5, 4, 5, 0.853442, 0.015394, 0.012504, 0.014787
3136, 3136, 306, 5, 4, 4, 0.458089, 0.008396, 0.007440, 0.007091
3137, 3137, 306, 5, 5, 3, 30.604000, 0.528125, 0.507812, 0.365625
3138, 3138, 306, 6, 5, 4, 4.497810, 0.088926, 0.074705, 0.066725
3139, 3139, 306, 5, 5, 4, 0.529384, 0.009456, 0.008762, 0.007950
3140, 3140, 306, 5, 5, 5, 2.055876, 0.037334, 0.035238, 0.033845
3141, 3141, 306, 6, 4, 5, 5.323364, 0.104373, 0.077204, 0.093082
3142, 3142, 306, 6, 5, 5, 30.661500, 0.603125, 0.560940, 0.546875
3143, 3143, 306, 6, 6, 5, 30.662000, 0.618750, 0.604690, 0.539062
3144, 3144, 306, 6, 4, 4, 30.695750, 0.610940, 0.480469, 0.481250
3145, 3145, 307, 5, 4, 5, 0.963436, 0.017643, 0.014214, 0.016212
3146, 3146, 307, 5, 4, 4, 0.389924, 0.007242, 0.005697, 0.006249
3147, 3147, 307, 4, 4, 5, 20.492583, 0.328125, 0.306250, 0.335677
3148, 3148, 307, 4, 4, 4, 20.493167, 0.326563, 0.323437, 0.326563
3149, 3149, 307, 5, 5, 4, 0.700245, 0.012822, 0.011480, 0.010651
3150, 3150, 307, 6, 5, 4, 30.714500, 0.605470, 0.532813, 0.470313
3151, 3151, 307, 5, 5, 5, 1.469849, 0.026712, 0.025721, 0.024080
3152, 3152, 307, 6, 4, 4, 12.809896, 0.257683, 0.196615, 0.197396
3153, 3153, 307, 5, 5, 3, 30.729000, 0.585157, 0.523438, 0.380468
3154, 3154, 307, 6, 5, 5, 30.718000, 0.631250, 0.518750, 0.517188
3155, 3155, 307, 6, 4, 5, 12.810542, 0.252279, 0.187891, 0.229753
3156, 3156, 307, 5, 4, 3, 30.767500, 0.584375, 0.487500, 0.384375
3157, 3157, 308, 5, 4, 5, 0.718832, 0.012819, 0.010986, 0.011647
3158, 3158, 308, 5, 5, 4, 0.401348, 0.007447, 0.006536, 0.006149
3159, 3159, 308, 5, 4, 4, 0.618242, 0.011598, 0.009941, 0.009689
3160, 3160, 308, 5, 5, 5, 1.630349, 0.029281, 0.027045, 0.026394
3161, 3161, 308, 6, 5, 5, 30.811500, 0.600000, 0.553125, 0.500000
3162, 3162, 308, 6, 5, 4, 30.812000, 0.607815, 0.564065, 0.473438
3163, 3163, 308, 6, 4, 4, 30.844500, 0.619533, 0.461718, 0.413280
3164, 3164, 308, 5, 5, 3, 30.845000, 0.585938, 0.553125, 0.367188
3165, 3165, 308, 5, 6, 4, 30.872000, 0.570315, 0.604690, 0.426560
3166, 3166, 309, 5, 5, 4, 0.469761, 0.008264, 0.007602, 0.007104
3167, 3167, 309, 5, 4, 4, 0.449364, 0.008039, 0.007088, 0.006794
3168, 3168, 309, 5, 4, 5, 0.756352, 0.013654, 0.011855, 0.012243
3169, 3169, 309, 5, 5, 5, 2.076191, 0.036839, 0.034206, 0.033540
3170, 3170, 309, 6, 5, 4, 20.654250, 0.414844, 0.347396, 0.312240
3171, 3171, 309, 6, 4, 4, 30.982250, 0.610937, 0.461719, 0.488281
3172, 3172, 310, 5, 4, 4, 0.501568, 0.009122, 0.007259, 0.008040
3173, 3173, 310, 5, 5, 4, 0.545741, 0.009625, 0.008993, 0.008718
3174, 3174, 310, 5, 5, 5, 1.246064, 0.021288, 0.020349, 0.020474
3175, 3175, 310, 6, 4, 4, 12.939062, 0.253907, 0.181966, 0.193164
3176, 3176, 310, 5, 4, 5, 0.706965, 0.013496, 0.010585, 0.011896
3177, 3177, 310, 6, 6, 3, 31.025500, 0.626565, 0.662500, 0.387500
3178, 3178, 310, 5, 6, 4, 31.026000, 0.567190, 0.620315, 0.432810
3179, 3179, 310, 6, 5, 3, 31.082000, 0.620315, 0.517188, 0.362500
3180, 3180, 310, 6, 6, 4, 31.082500, 0.600000, 0.625000, 0.421875
3181, 3181, 311, 5, 4, 5, 0.780301, 0.014581, 0.012261, 0.012902
3182, 3182, 311, 5, 4, 4, 0.511451, 0.008773, 0.008010, 0.007467
3183, 3183, 311, 5, 5, 4, 0.495341, 0.008781, 0.008112, 0.007913
3184, 3184, 311, 5, 5, 5, 1.421249, 0.025479, 0.023343, 0.022916
3185, 3185, 311, 6, 5, 4, 31.126250, 0.625000, 0.542969, 0.467187
3186, 3186, 311, 6, 6, 4, 31.158000, 0.614065, 0.617970, 0.428905
3187, 3187, 311, 6, 4, 4, 12.986000, 0.254362, 0.188216, 0.185025
3188, 3188, 311, 6, 4, 3, 31.133500, 0.610940, 0.478125, 0.392185
3189, 3189, 311, 6, 5, 3, 31.188500, 0.621875, 0.537500, 0.379685
3190, 3190, 312, 5, 5, 5, 1.964228, 0.033257, 0.031755, 0.031483
3191, 3191, 312, 5, 5, 4, 0.602130, 0.011015, 0.009625, 0.008528
3192, 3192, 312, 5, 4, 4, 0.428841, 0.007542, 0.006443, 0.006211
3193, 3193, 312, 5, 4, 5, 0.824156, 0.014382, 0.012159, 0.013169
3194, 3194, 312, 6, 5, 4, 8.865896, 0.173842, 0.149844, 0.133190
3195, 3195, 312, 6, 6, 4, 31.239000, 0.618750, 0.610940, 0.467187
3196, 3196, 312, 5, 5, 3, 31.281000, 0.560158, 0.550781, 0.358592
3197, 3197, 312, 6, 4, 4, 31.287000, 0.603128, 0.480469, 0.484375
3198, 3198, 312, 6, 4, 5, 31.277000, 0.601565, 0.467187, 0.504687
3199, 3199, 312, 6, 5, 5, 20.861000, 0.414324, 0.377605, 0.352083
3200, 3200, 312, 5, 6, 4, 31.293000, 0.559376, 0.606250, 0.464844
3201, 3201, 312, 5, 6, 3, 31.293000, 0.540625, 0.635940, 0.393750
3202, 3202, 313, 5, 4, 4, 0.560885, 0.009958, 0.007800, 0.008863
3203, 3203, 313, 5, 4, 5, 0.897870, 0.015808, 0.012578, 0.014612
3204, 3204, 313, 5, 5, 5, 1.367821, 0.023226, 0.022826, 0.021989
3205, 3205, 313, 5, 5, 4, 0.523423, 0.008934, 0.009258, 0.008198
3206, 3206, 313, 6, 4, 5, 20.904250, 0.408855, 0.301822, 0.339062
3207, 3207, 313, 5, 5, 3, 31.341500, 0.560940, 0.534375, 0.340625
3208, 3208, 313, 6, 5, 3, 31.342000, 0.693750, 0.545312, 0.392185
3209, 3209, 313, 6, 5, 4, 20.897083, 0.409636, 0.363542, 0.312760
3210, 3210, 313, 5, 4, 3, 31.370000, 0.565626, 0.474219, 0.384375
3211, 3211, 313, 6, 5, 5, 20.921750, 0.418230, 0.371615, 0.353906
3212, 3212, 313, 4, 4, 4, 31.352250, 0.495313, 0.453125, 0.484375
3213, 3213, 313, 5, 3, 5, 31.353500, 0.510938, 0.396875, 0.518750
3214, 3214, 313, 6, 4, 4, 20.922083, 0.411459, 0.313542, 0.330208
3215, 3215, 313, 6, 6, 4, 31.394500, 0.614065, 0.606250, 0.481250
3216, 3216, 313, 5, 6, 3, 31.395000, 0.567190, 0.621875, 0.385935
3217, 3217, 313, 5, 6, 4, 31.395500, 0.542188, 0.634375, 0.423435
3218, 3218, 314, 5, 4, 5, 0.829419, 0.013742, 0.012465, 0.013586
3219, 3219, 314, 6, 4, 4, 5.459542, 0.104679, 0.077963, 0.084101
3220, 3220, 314, 6, 5, 4, 8.922237, 0.179987, 0.163047, 0.126731
3221, 3221, 314, 5, 5, 3, 13.116083, 0.234636, 0.216992, 0.152474
3222, 3222, 314, 5, 4, 4, 0.552734, 0.009158, 0.008709, 0.007508
3223, 3223, 314, 5, 5, 5, 1.167389, 0.021672, 0.019068, 0.018601
3224, 3224, 314, 5, 5, 4, 0.562674, 0.009551, 0.010222, 0.008866
3225, 3225, 314, 6, 6, 4, 31.473500, 0.625783, 0.625783, 0.467969
3226, 3226, 315, 5, 5, 5, 1.667052, 0.029580, 0.028611, 0.026481
3227, 3227, 315, 5, 5, 4, 0.619557, 0.010514, 0.009948, 0.008273
3228, 3228, 315, 5, 4, 5, 0.752687, 0.012137, 0.011131, 0.011914
3229, 3229, 315, 5, 4, 4, 0.445132, 0.007328, 0.006623, 0.006826
3230, 3230, 315, 6, 4, 5, 31.534750, 0.600782, 0.444530, 0.511719
3231, 3231, 315, 4, 4, 4, 31.538000, 0.496875, 0.487500, 0.478125
3232, 3232, 315, 6, 5, 5, 21.033750, 0.409115, 0.361980, 0.349479
3233, 3233, 315, 6, 6, 5, 31.548500, 0.618750, 0.629690, 0.507812
3234, 3234, 315, 5, 6, 4, 31.549250, 0.564064, 0.622657, 0.421092
3235, 3235, 315, 5, 5, 3, 31.591250, 0.541406, 0.551562, 0.375780
3236, 3236, 315, 6, 5, 4, 31.599250, 0.630470, 0.520312, 0.462500
3237, 3237, 316, 6, 5, 5, 31.600000, 0.623440, 0.585940, 0.509375
3238, 3238, 316, 6, 5, 4, 31.629000, 0.618753, 0.555469, 0.485938
3239, 3239, 316, 5, 6, 4, 21.067750, 0.365625, 0.416667, 0.296094
3240, 3240, 316, 5, 5, 4, 0.556086, 0.010115, 0.008775, 0.008090
3241, 3241, 316, 5, 4, 4, 0.452944, 0.007278, 0.006608, 0.007078
3242, 3242, 316, 5, 4, 5, 0.720800, 0.011656, 0.010406, 0.011375
3243, 3243, 316, 5, 5, 5, 2.907319, 0.051346, 0.048873, 0.045888
3244, 3244, 316, 5, 5, 3, 31.633000, 0.579690, 0.529687, 0.379685
3245, 3245, 316, 6, 4, 4, 21.092083, 0.404428, 0.310938, 0.327604
3246, 3246, 316, 6, 4, 5, 13.197896, 0.252279, 0.190169, 0.213411
3247, 3247, 317, 5, 4, 4, 0.512998, 0.008621, 0.007916, 0.007939
3248, 3248, 317, 5, 4, 5, 0.691628, 0.011219, 0.010132, 0.011277
3249, 3249, 317, 6, 5, 5, 31.702250, 0.643752, 0.546876, 0.504687
3250, 3250, 317, 6, 5, 4, 8.994150, 0.175313, 0.145286, 0.132031
3251, 3251, 317, 5, 5, 4, 0.548370, 0.009107, 0.008629, 0.008154
3252, 3252, 317, 5, 6, 3, 31.728250, 0.555470, 0.634375, 0.389842
3253, 3253, 317, 5, 6, 4, 31.744500, 0.549219, 0.602345, 0.417968
3254, 3254, 317, 5, 5, 5, 2.129181, 0.038322, 0.034287, 0.033592
3255, 3255, 317, 6, 6, 4, 31.751500, 0.670315, 0.629690, 0.407810
3256, 3256, 317, 6, 7, 3, 31.752000, 0.623440, 0.757815, 0.359375
3257, 3257, 317, 6, 4, 5, 31.758250, 0.628907, 0.436719, 0.527344
3258, 3258, 318, 5, 4, 5, 0.967546, 0.017666, 0.013000, 0.015458
3259, 3259, 318, 5, 4, 4, 0.498538, 0.009109, 0.007085, 0.007741
3260, 3260, 318, 5, 5, 3, 13.283417, 0.224284, 0.228907, 0.154557
3261, 3261, 318, 6, 5, 4, 9.027238, 0.174675, 0.149701, 0.136068
3262, 3262, 318, 6, 6, 4, 31.804250, 0.623440, 0.618750, 0.478125
3263, 3263, 318, 5, 6, 4, 13.270396, 0.225456, 0.259375, 0.183529
3264, 3264, 318, 5, 5, 4, 0.625618, 0.010484, 0.009969, 0.009007
3265, 3265, 318, 6, 4, 4, 21.233583, 0.410938, 0.313021, 0.299479
3266, 3266, 318, 6, 4, 5, 31.810500, 0.625000, 0.498437, 0.500000
3267, 3267, 318, 5, 5, 5, 1.182745, 0.020512, 0.018670, 0.020000
3268, 3268, 318, 6, 5, 5, 31.858500, 0.617190, 0.578125, 0.507812
3269, 3269, 318, 5, 3, 5, 31.899500, 0.567190, 0.393750, 0.543750
3270, 3270, 319, 5, 4, 5, 1.066662, 0.018248, 0.015480, 0.016792
3271, 3271, 319, 5, 4, 4, 0.293571, 0.005075, 0.004573, 0.004401
3272, 3272, 319, 5, 5, 3, 31.913000, 0.537500, 0.507812, 0.362500
3273, 3273, 319, 6, 5, 3, 31.913500, 0.646875, 0.525000, 0.393750
3274, 3274, 319, 5, 5, 4, 0.627687, 0.010849, 0.009808, 0.009379
3275, 3275, 319, 6, 5, 4, 31.920250, 0.605470, 0.515625, 0.475000
3276, 3276, 319, 5, 5, 5, 31.932250, 0.554690, 0.503906, 0.506250
3277, 3277, 319, 5, 4, 3, 31.952500, 0.560940, 0.460938, 0.390625
3278, 3278, 320, 5, 4, 4, 0.391498, 0.006727, 0.006078, 0.006061
3279, 3279, 320, 5, 5, 4, 0.368894, 0.006578, 0.005766, 0.005479
3280, 3280, 320, 6, 5, 4, 13.359979, 0.251432, 0.219922, 0.195508
3281, 3281, 320, 5, 4, 5, 2.014377, 0.036236, 0.030272, 0.031487
3282, 3282, 320, 5, 5, 5, 9.094512, 0.157070, 0.145651, 0.143047
3283, 3283, 320, 5, 6, 4, 21.388417, 0.351562, 0.402344, 0.296354
3284, 3284, 321, 5, 5, 5, 21.428500, 0.367188, 0.334896, 0.335156
3285, 3285, 321, 5, 5, 4, 0.460052, 0.007748, 0.007146, 0.006853
