cell-id,cell-label,number-points,CM-0,CM-1,qty-cells-cluster-greater-equal-3,gCluster-label, _#NO_CLASS#_
2754,2754,1,0.512808,0.160371,1,-1,-1
2755,2755,1,0.548569,0.363037,2,-1,-1
2756,2756,1,0.530099,0.222182,2,-1,-1
2757,2757,1,0.631131,0.424473,1,-1,-1
2758,2758,1,0.236958,0.085035,1,-1,-1
2759,2759,1,0.188423,0.416289,3,-1,-1
2760,2760,1,0.273853,0.372693,1,-1,-1
2761,2761,2,0.81591,0.121664,1,-1,-1
2762,2762,1,0.471796,0.099332,1,-1,-1
2763,2763,2,0.635067,0.295316,1,-1,-1
2764,2764,2,0.681906,0.40672,1,-1,-1
2765,2765,1,0.189725,0.102776,1,-1,-1
2766,2766,2,0.544481,0.324203,2,-1,-1
2767,2767,1,0.257308,0.204133,1,-1,-1
2768,2768,2,0.224312,0.101704,2,-1,-1
2769,2769,1,0.536859,0.169061,1,-1,-1
2770,2770,2,0.641212,0.139453,1,-1,-1
2771,2771,1,0.563952,0.16426,1,-1,-1
2772,2772,1,0.301554,0.28888,1,-1,-1
2773,2773,1,0.221439,0.366542,1,-1,-1
2774,2774,1,0.629688,0.422313,1,-1,-1
2775,2775,1,0.222435,0.344565,1,-1,-1
2776,2776,1,0.496508,0.203026,1,-1,-1
2777,2777,1,0.116583,0.072447,1,-1,-1
2778,2778,2,0.299618,0.18141,1,-1,-1
2779,2779,1,0.294072,0.408246,1,-1,-1
2780,2780,1,0.311468,0.10646,2,-1,-1
2781,2781,1,0.859474,0.313318,1,-1,-1
2782,2782,1,0.430316,0.399059,1,-1,-1
2783,2783,1,0.224551,0.379334,1,-1,-1
2784,2784,1,0.625527,0.393586,1,-1,-1
2785,2785,1,0.772741,0.208147,1,-1,-1
2786,2786,1,0.087153,0.217717,2,-1,-1
2787,2787,3,0.233193,0.220936,1,-1,-1
2788,2788,1,0.87018,0.195319,1,-1,-1
2789,2789,1,0.306776,0.164393,1,-1,-1
2790,2790,1,0.858717,0.178318,1,-1,-1
2791,2791,1,0.811546,0.126613,1,-1,-1
2792,2792,1,0.446209,0.28278,1,-1,-1
2793,2793,1,0.3968,0.350089,1,-1,-1
2794,2794,1,0.329888,0.209834,1,-1,-1
2795,2795,1,0.991688,0.322414,1,-1,-1
2796,2796,1,0.592546,0.245123,1,-1,-1
2797,2797,1,0.08328,0.242042,1,-1,-1
2798,2798,2,0.442137,0.064832,1,-1,-1
2799,2799,1,0.932861,0.179847,2,-1,-1
2800,2800,1,0.545602,0.117038,1,-1,-1
2801,2801,1,0.077701,0.069425,1,-1,-1
2802,2802,1,0.58838,0.089423,1,-1,-1
2803,2803,2,0.624196,0.398287,2,-1,-1
2804,2804,1,0.429816,0.315794,1,-1,-1
2805,2805,1,0.560839,0.050794,1,-1,-1
2806,2806,1,0.213264,0.113289,1,-1,-1
2807,2807,1,0.873911,0.240911,1,-1,-1
2808,2808,1,0.530419,0.05419,1,-1,-1
2809,2809,1,0.367375,0.376542,1,-1,-1
2810,2810,1,0.290208,0.103291,1,-1,-1
2811,2811,2,0.544446,0.211789,1,-1,-1
2812,2812,1,0.639847,0.164209,2,-1,-1
2813,2813,1,0.76634,0.420732,1,-1,-1
2814,2814,2,0.248291,0.392913,3,-1,-1
2815,2815,1,0.650438,0.178848,1,-1,-1
2816,2816,1,0.652907,0.387855,1,-1,-1
2817,2817,1,0.424607,0.241698,1,-1,-1
2818,2818,2,0.39561,0.167108,1,-1,-1
2819,2819,1,0.51569,0.111144,1,-1,-1
2820,2820,1,0.25926,0.104861,1,-1,-1
2821,2821,1,0.445812,0.380631,2,-1,-1
2822,2822,1,0.293057,0.379345,1,-1,-1
2823,2823,1,0.643593,0.363524,1,-1,-1
2824,2824,1,0.587629,0.186174,1,-1,-1
2825,2825,1,0.360243,0.38982,2,-1,-1
2826,2826,2,0.074779,0.18978,1,-1,-1
2827,2827,1,0.439917,0.072684,1,-1,-1
2828,2828,1,0.888936,0.114848,1,-1,-1
2829,2829,1,0.101735,0.217626,1,-1,-1
2830,2830,2,0.266542,0.149608,1,-1,-1
2831,2831,1,0.227938,0.181233,1,-1,-1
2832,2832,2,0.675585,0.39453,1,-1,-1
2833,2833,1,0.03834,0.108756,1,-1,-1
2834,2834,1,0.1062,0.06535,1,-1,-1
2835,2835,1,0.809305,0.281173,2,-1,-1
2836,2836,2,0.58425,0.092668,1,-1,-1
2837,2837,1,0.588716,0.181319,2,-1,-1
2838,2838,1,0.490297,0.083909,1,-1,-1
2839,2839,1,0.918141,0.456458,1,-1,-1
2840,2840,1,0.554466,0.31135,3,-1,-1
2841,2841,1,0.177019,0.316856,1,-1,-1
2842,2842,1,0.787088,0.065484,1,-1,-1
2843,2843,1,0.510835,0.219375,1,-1,-1
2844,2844,1,0.394596,0.360022,1,-1,-1
2845,2845,1,0.53781,0.143259,2,-1,-1
2846,2846,1,0.233815,0.218192,1,-1,-1
2847,2847,1,0.639278,0.393168,1,-1,-1
2848,2848,1,0.652519,0.151583,2,-1,-1
2849,2849,1,0.298511,0.321772,1,-1,-1
2850,2850,1,0.629965,0.089278,1,-1,-1
2851,2851,1,0.119165,0.268994,1,-1,-1
2852,2852,2,0.42244,0.349978,1,-1,-1
2853,2853,1,0.867588,0.174958,1,-1,-1
2854,2854,1,0.873835,0.372409,2,-1,-1
2855,2855,1,0.839323,0.356875,1,-1,-1
2856,2856,1,0.236185,0.266137,1,-1,-1
2857,2857,1,0.761059,0.07089,1,-1,-1
2858,2858,2,0.95877,0.109862,1,-1,-1
2859,2859,2,0.877621,0.167661,1,-1,-1
2860,2860,1,0.231681,0.307008,2,-1,-1
2861,2861,1,0.07666,0.235543,1,-1,-1
2862,2862,1,0.758912,0.361297,1,-1,-1
2863,2863,1,0.644018,0.199641,1,-1,-1
2864,2864,1,0.624781,0.218484,1,-1,-1
2865,2865,2,0.124161,0.274816,1,-1,-1
2866,2866,1,0.852099,0.01726,1,-1,-1
2867,2867,1,0.538259,0.37677,2,-1,-1
2868,2868,3,0.819317,0.10151,1,-1,-1
2869,2869,2,0.711083,0.40083,1,-1,-1
2870,2870,1,0.536883,0.081693,1,-1,-1
2871,2871,1,0.505891,0.145701,1,-1,-1
2872,2872,1,0.733652,0.015708,1,-1,-1
2873,2873,1,0.082412,0.247415,1,-1,-1
2874,2874,2,0.838639,0.422974,1,-1,-1
2875,2875,1,0.188979,0.343984,1,-1,-1
2876,2876,1,0.805329,0.313973,2,-1,-1
2877,2877,1,0.983067,0.416655,1,-1,-1
2878,2878,2,0.589796,0.424635,2,-1,-1
2879,2879,1,0.236385,0.259586,1,-1,-1
2880,2880,1,0.431657,0.069874,1,-1,-1
2881,2881,2,0.889551,0.360708,1,-1,-1
2882,2882,1,0.266048,0.366952,2,-1,-1
2883,2883,1,0.695219,0.400155,1,-1,-1
2884,2884,1,0.251526,0.382821,2,-1,-1
2885,2885,1,0.217561,0.112653,1,-1,-1
2886,2886,1,0.231599,0.347489,2,-1,-1
2887,2887,1,0.693032,0.12327,1,-1,-1
2888,2888,1,0.379422,0.36597,1,-1,-1
2889,2889,1,0.282246,0.130526,1,-1,-1
2890,2890,1,0.329642,0.268224,1,-1,-1
2891,2891,1,0.584157,0.284147,1,-1,-1
2892,2892,1,0.812102,0.29542,1,-1,-1
2893,2893,2,0.178191,0.222188,1,-1,-1
2894,2894,1,0.297297,0.120837,1,-1,-1
2895,2895,1,0.876462,0.171165,1,-1,-1
2896,2896,1,0.315562,0.378449,2,-1,-1
2897,2897,1,0.724294,0.099102,1,-1,-1
2898,2898,1,0.801559,0.450313,1,-1,-1
2899,2899,1,0.854858,0.171131,1,-1,-1
2900,2900,3,0.841153,0.419355,2,-1,-1
2901,2901,2,0.290587,0.159514,2,-1,-1
2902,2902,1,0.60815,0.069462,1,-1,-1
2903,2903,1,0.236206,0.061339,1,-1,-1
2904,2904,3,0.838044,0.095286,1,-1,-1
2905,2905,1,0.236631,0.359577,1,-1,-1
2906,2906,1,0.531152,0.285821,1,-1,-1
2907,2907,1,0.239521,0.409936,1,-1,-1
2908,2908,1,0.404647,0.068813,1,-1,-1
2909,2909,1,0.880823,0.128462,1,-1,-1
2910,2910,1,0.356155,0.410415,1,-1,-1
2911,2911,1,0.04493,0.147542,1,-1,-1
2912,2912,1,0.681546,0.391141,1,-1,-1
2913,2913,2,0.227123,0.063787,1,-1,-1
2914,2914,1,0.636636,0.240347,1,-1,-1
2915,2915,1,0.505534,0.127989,1,-1,-1
2916,2916,1,0.560284,0.158444,2,-1,-1
2917,2917,1,0.420227,0.091377,1,-1,-1
2918,2918,1,0.072749,0.174232,1,-1,-1
2919,2919,1,0.504596,0.20516,1,-1,-1
2920,2920,1,0.872783,0.105021,1,-1,-1
2921,2921,1,0.111661,0.112914,1,-1,-1
2922,2922,1,0.316935,0.113471,1,-1,-1
2923,2923,1,0.566468,0.305171,2,-1,-1
2924,2924,2,0.713406,0.376566,2,-1,-1
2925,2925,1,0.323395,0.298615,2,-1,-1
2926,2926,1,0.777573,0.15839,1,-1,-1
2927,2927,1,0.205867,0.197835,1,-1,-1
2928,2928,1,0.845676,0.204187,1,-1,-1
2929,2929,1,0.438048,0.258943,1,-1,-1
2930,2930,1,0.880875,0.351005,1,-1,-1
2931,2931,1,0.60384,0.170797,1,-1,-1
2932,2932,1,0.828339,0.297695,1,-1,-1
2933,2933,1,0.171722,0.078411,1,-1,-1
2934,2934,1,0.274382,0.060979,1,-1,-1
2935,2935,1,0.101067,0.308874,1,-1,-1
2936,2936,1,0.864388,0.373746,1,-1,-1
2937,2937,1,0.834546,0.242804,2,-1,-1
2938,2938,1,0.340609,0.066332,1,-1,-1
2939,2939,1,0.21601,0.268313,1,-1,-1
2940,2940,2,0.895893,0.289809,3,-1,-1
2941,2941,1,0.145438,0.433609,1,-1,-1
2942,2942,1,0.40115,0.051061,1,-1,-1
2943,2943,1,0.838037,0.309441,1,-1,-1
2944,2944,2,0.444379,0.396695,1,-1,-1
2945,2945,1,0.505618,0.253655,1,-1,-1
2946,2946,1,0.072888,0.102316,1,-1,-1
2947,2947,1,0.537775,0.206781,1,-1,-1
2948,2948,1,0.43224,0.317026,1,-1,-1
2949,2949,1,0.331794,0.222062,1,-1,-1
2950,2950,1,0.100516,0.312359,1,-1,-1
2951,2951,1,0.538802,0.360062,1,-1,-1
2952,2952,1,0.519513,0.419069,1,-1,-1
2953,2953,2,0.622022,0.06196,1,-1,-1
2954,2954,1,0.666907,0.366002,2,-1,-1
2955,2955,1,0.094021,0.255939,2,-1,-1
2956,2956,1,0.10207,0.144885,1,-1,-1
2957,2957,1,0.595561,0.092994,1,-1,-1
2958,2958,2,0.609792,0.061728,1,-1,-1
2959,2959,2,0.81547,0.281103,1,-1,-1
2960,2960,1,0.41662,0.405736,1,-1,-1
2961,2961,1,0.634398,0.324086,1,-1,-1
2962,2962,1,0.286419,0.322077,1,-1,-1
2963,2963,1,0.202906,0.326281,1,-1,-1
2964,2964,1,0.904396,0.339722,1,-1,-1
2965,2965,1,0.724859,0.101369,1,-1,-1
2966,2966,1,0.419845,0.28657,1,-1,-1
2967,2967,1,0.408411,0.315388,1,-1,-1
2968,2968,1,0.237029,0.386609,1,-1,-1
2969,2969,1,0.840931,0.335899,1,-1,-1
2970,2970,1,0.632695,0.475412,1,-1,-1
2971,2971,1,0.820703,0.150382,1,-1,-1
2972,2972,1,0.22896,0.220546,1,-1,-1
2973,2973,1,0.749115,0.226438,1,-1,-1
2974,2974,1,0.594332,0.322466,1,-1,-1
2975,2975,1,0.779655,0.215911,1,-1,-1
2976,2976,1,0.290144,0.09646,1,-1,-1
2977,2977,1,0.47238,0.085369,1,-1,-1
2978,2978,1,0.073732,0.213425,2,-1,-1
2979,2979,1,0.410717,0.416208,1,-1,-1
2980,2980,1,0.605754,0.204514,1,-1,-1
2981,2981,1,0.041275,0.103238,2,-1,-1
2982,2982,1,0.711743,0.212067,1,-1,-1
2983,2983,1,0.328046,0.288168,1,-1,-1
2984,2984,1,0.782267,0.248045,1,-1,-1
2985,2985,1,0.534388,0.104419,1,-1,-1
2986,2986,1,0.484019,0.068653,1,-1,-1
2987,2987,2,0.570473,0.381002,1,-1,-1
2988,2988,1,0.791631,0.468334,1,-1,-1
2989,2989,1,0.731311,0.275818,1,-1,-1
2990,2990,1,0.083121,0.227144,1,-1,-1
2991,2991,1,0.61272,0.089465,2,-1,-1
2992,2992,1,0.514198,0.180647,2,-1,-1
2993,2993,1,0.355623,0.095278,1,-1,-1
2994,2994,1,0.089978,0.051423,1,-1,-1
2995,2995,1,0.222989,0.418535,1,-1,-1
2996,2996,1,0.186067,0.090417,1,-1,-1
2997,2997,1,0.694542,0.114546,1,-1,-1
2998,2998,1,0.340634,0.203827,1,-1,-1
2999,2999,1,0.448099,0.246075,1,-1,-1
3000,3000,1,0.757812,0.224024,1,-1,-1
3001,3001,1,0.812345,0.088278,1,-1,-1
3002,3002,2,0.6175,0.210144,1,-1,-1
3003,3003,1,0.436513,0.185222,1,-1,-1
3004,3004,1,0.470819,0.057227,1,-1,-1
3005,3005,1,0.583973,0.428104,1,-1,-1
3006,3006,1,0.314537,0.304978,1,-1,-1
3007,3007,1,0.553323,0.288241,1,-1,-1
3008,3008,1,0.285831,0.377002,2,-1,-1
3009,3009,1,0.204847,0.199589,1,-1,-1
3010,3010,2,0.188041,0.071851,1,-1,-1
3011,3011,3,0.387915,0.359139,1,-1,-1
3012,3012,1,0.342569,0.354692,1,-1,-1
3013,3013,1,0.867171,0.112113,1,-1,-1
3014,3014,1,0.579123,0.228113,1,-1,-1
3015,3015,1,0.446327,0.367406,1,-1,-1
3016,3016,1,0.588994,0.282502,1,-1,-1
3017,3017,1,0.643689,0.315382,1,-1,-1
3018,3018,1,0.386621,0.411113,1,-1,-1
3019,3019,1,0.635137,0.169345,1,-1,-1
3020,3020,1,0.344439,0.115099,1,-1,-1
3021,3021,1,0.696032,0.383762,1,-1,-1
3022,3022,1,0.217173,0.172468,2,-1,-1
3023,3023,1,0.652626,0.103089,1,-1,-1
3024,3024,1,0.541486,0.216214,1,-1,-1
3025,3025,1,0.865597,0.073204,2,-1,-1
3026,3026,2,0.415479,0.168135,1,-1,-1
3027,3027,1,0.724842,0.389872,1,-1,-1
3028,3028,1,0.832173,0.237134,1,-1,-1
3029,3029,1,0.529848,0.270428,1,-1,-1
3030,3030,1,0.301657,0.414912,2,-1,-1
3031,3031,1,0.550708,0.153259,1,-1,-1
3032,3032,1,0.856112,0.285018,1,-1,-1
3033,3033,1,0.393569,0.367251,1,-1,-1
3034,3034,1,0.555361,0.409645,1,-1,-1
3035,3035,2,0.099399,0.259216,1,-1,-1
3036,3036,2,0.86758,0.017904,1,-1,-1
3037,3037,1,0.439524,0.247107,1,-1,-1
3038,3038,1,0.427923,0.185262,2,-1,-1
3039,3039,2,0.852555,0.3326,1,-1,-1
3040,3040,1,0.506623,0.421066,1,-1,-1
3041,3041,3,0.616088,0.096203,2,-1,-1
3042,3042,2,0.318914,0.134672,1,-1,-1
3043,3043,1,0.622915,0.285157,1,-1,-1
3044,3044,1,0.553573,0.093038,2,-1,-1
3045,3045,1,0.321468,0.064395,2,-1,-1
3046,3046,1,0.105334,0.447693,1,-1,-1
3047,3047,1,0.740893,0.315808,1,-1,-1
3048,3048,1,0.269706,0.136294,1,-1,-1
3049,3049,1,0.456898,0.44219,1,-1,-1
3050,3050,1,0.303367,0.11531,1,-1,-1
3051,3051,1,0.092965,0.139853,1,-1,-1
3052,3052,1,0.204073,0.111853,1,-1,-1
3053,3053,1,0.819391,0.316312,1,-1,-1
3054,3054,1,0.19184,0.312965,1,-1,-1
3055,3055,1,0.401267,0.267232,1,-1,-1
3056,3056,1,0.240115,0.080514,1,-1,-1
3057,3057,1,0.221727,0.316391,1,-1,-1
3058,3058,1,0.593617,0.247602,1,-1,-1
3059,3059,1,0.429393,0.075593,1,-1,-1
3060,3060,1,0.573232,0.366343,1,-1,-1
3061,3061,1,0.938318,0.158494,1,-1,-1
3062,3062,1,0.211537,0.403374,1,-1,-1
3063,3063,1,0.775312,0.272859,1,-1,-1
3064,3064,1,0.650896,0.362845,1,-1,-1
3065,3065,1,0.602869,0.260813,2,-1,-1
3066,3066,1,0.328813,0.255577,1,-1,-1
3067,3067,1,0.395466,0.178329,1,-1,-1
3068,3068,2,0.481048,0.081789,2,-1,-1
3069,3069,1,0.300404,0.208427,1,-1,-1
3070,3070,1,0.803307,0.273415,2,-1,-1
3071,3071,1,0.87223,0.385476,1,-1,-1
3072,3072,1,0.321898,0.212005,1,-1,-1
3073,3073,1,0.077383,0.301519,1,-1,-1
3074,3074,1,0.183278,0.100217,1,-1,-1
3075,3075,2,0.255518,0.088835,1,-1,-1
3076,3076,2,0.883252,0.141266,2,-1,-1
3077,3077,1,0.08689,0.039843,1,-1,-1
3078,3078,1,0.443719,0.056494,2,-1,-1
3079,3079,1,0.838764,0.099203,1,-1,-1
3080,3080,1,0.835537,0.078871,1,-1,-1
3081,3081,1,0.381738,0.148917,1,-1,-1
3082,3082,1,0.602385,0.387051,1,-1,-1
3083,3083,2,0.201246,0.359385,1,-1,-1
3084,3084,1,0.986002,0.406473,1,-1,-1
3085,3085,1,0.250859,0.067081,1,-1,-1
3086,3086,1,0.20872,0.086406,1,-1,-1
3087,3087,1,0.728669,0.26045,1,-1,-1
3088,3088,2,0.507113,0.181625,1,-1,-1
3089,3089,1,0.807677,0.149089,1,-1,-1
3090,3090,1,0.231615,0.419957,1,-1,-1
3091,3091,1,0.553735,0.321984,2,-1,-1
3092,3092,1,0.428286,0.41553,1,-1,-1
3093,3093,1,0.322251,0.313136,1,-1,-1
3094,3094,1,0.879073,0.105775,1,-1,-1
3095,3095,1,0.720567,0.376982,1,-1,-1
3096,3096,1,0.443225,0.051986,2,-1,-1
3097,3097,1,0.827481,0.067898,1,-1,-1
3098,3098,1,0.551498,0.378155,1,-1,-1
3099,3099,1,0.791693,0.097799,1,-1,-1
3100,3100,1,0.402131,0.221407,1,-1,-1
3101,3101,1,0.272772,0.060152,1,-1,-1
3102,3102,1,0.070949,0.333131,1,-1,-1
3103,3103,1,0.643829,0.19124,1,-1,-1
3104,3104,1,0.512486,0.080024,2,-1,-1
3105,3105,1,0.171709,0.396661,1,-1,-1
3106,3106,1,0.61828,0.260358,2,-1,-1
3107,3107,1,0.400141,0.400756,1,-1,-1
3108,3108,1,0.850778,0.252602,1,-1,-1
3109,3109,1,0.328326,0.398431,1,-1,-1
3110,3110,1,0.569034,0.308351,1,-1,-1
3111,3111,1,0.738613,0.376519,1,-1,-1
3112,3112,1,0.813056,0.327645,1,-1,-1
3113,3113,1,0.086524,0.169243,1,-1,-1
3114,3114,1,0.826508,0.091327,1,-1,-1
3115,3115,1,0.284524,0.17172,2,-1,-1
3116,3116,1,0.130388,0.091947,1,-1,-1
3117,3117,1,0.76872,0.099736,1,-1,-1
3118,3118,1,0.067182,0.47946,1,-1,-1
3119,3119,1,0.801083,0.224989,1,-1,-1
3120,3120,1,0.213511,0.203617,1,-1,-1
3121,3121,1,0.543313,0.168251,1,-1,-1
3122,3122,1,0.819065,0.057021,1,-1,-1
3123,3123,1,0.5883,0.398355,1,-1,-1
3124,3124,1,0.436227,0.203339,1,-1,-1
3125,3125,1,0.502048,0.444056,1,-1,-1
3126,3126,1,0.544157,0.129939,1,-1,-1
3127,3127,1,0.122019,0.055629,1,-1,-1
3128,3128,1,0.242411,0.086249,1,-1,-1
3129,3129,1,0.632727,0.239286,1,-1,-1
3130,3130,1,0.587248,0.428067,1,-1,-1
3131,3131,1,0.417727,0.215411,2,-1,-1
3132,3132,1,0.883308,0.17297,1,-1,-1
3133,3133,1,0.229789,0.41646,1,-1,-1
3134,3134,1,0.856987,0.053735,2,-1,-1
3135,3135,1,0.197558,0.226045,1,-1,-1
3136,3136,1,0.113583,0.318497,1,-1,-1
3137,3137,1,0.129019,0.205251,1,-1,-1
3138,3138,1,0.559083,0.158559,2,-1,-1
3139,3139,1,0.080369,0.278767,1,-1,-1
3140,3140,1,0.652997,0.045698,1,-1,-1
3141,3141,1,0.871973,0.266514,1,-1,-1
3142,3142,1,0.437067,0.20896,1,-1,-1
3143,3143,1,0.240463,0.3967,1,-1,-1
3144,3144,1,0.653374,0.190134,1,-1,-1
3145,3145,3,0.713185,0.390514,1,-1,-1
3146,3146,1,0.218564,0.067519,1,-1,-1
3147,3147,1,0.413195,0.390478,1,-1,-1
3148,3148,1,0.847118,0.250431,1,-1,-1
3149,3149,1,0.335585,0.211542,2,-1,-1
3150,3150,1,0.768073,0.270188,1,-1,-1
3151,3151,1,0.327949,0.097171,2,-1,-1
3152,3152,1,0.090679,0.197193,1,-1,-1
3153,3153,1,0.84128,0.105768,1,-1,-1
3154,3154,1,0.715848,0.088631,1,-1,-1
3155,3155,1,0.255743,0.173321,1,-1,-1
3156,3156,1,0.638879,0.051144,1,-1,-1
3157,3157,1,0.514233,0.395444,1,-1,-1
3158,3158,1,0.606712,0.231414,1,-1,-1
3159,3159,1,0.550492,0.167198,1,-1,-1
3160,3160,1,0.710987,0.380305,1,-1,-1
3161,3161,1,0.232717,0.090615,1,-1,-1
3162,3162,1,0.449425,0.0498,1,-1,-1
3163,3163,1,0.815754,0.1535,1,-1,-1
3164,3164,1,0.752516,0.070335,1,-1,-1
3165,3165,1,0.800705,0.113427,1,-1,-1
3166,3166,1,0.255008,0.392324,1,-1,-1
3167,3167,1,0.630008,0.437192,1,-1,-1
3168,3168,1,0.081811,0.108192,1,-1,-1
3169,3169,2,0.313158,0.418922,1,-1,-1
3170,3170,1,0.194072,0.033118,1,-1,-1
3171,3171,1,0.640728,0.371423,1,-1,-1
3172,3172,1,0.825665,0.150843,1,-1,-1
3173,3173,1,0.688054,0.220343,1,-1,-1
3174,3174,2,0.322109,0.185451,1,-1,-1
3175,3175,1,0.296275,0.177048,1,-1,-1
3176,3176,1,0.117214,0.281498,1,-1,-1
3177,3177,1,0.846655,0.118596,1,-1,-1
3178,3178,1,0.24493,0.3575,1,-1,-1
3179,3179,1,0.610535,0.182412,1,-1,-1
3180,3180,1,0.595744,0.342671,1,-1,-1
3181,3181,1,0.25431,0.356417,1,-1,-1
3182,3182,1,0.236171,0.325163,1,-1,-1
3183,3183,1,0.8132,0.089858,1,-1,-1
3184,3184,1,0.401006,0.292583,1,-1,-1
3185,3185,1,0.575016,0.230008,1,-1,-1
3186,3186,1,0.246102,0.292217,1,-1,-1
3187,3187,1,0.37934,0.370177,1,-1,-1
3188,3188,1,0.969625,0.081637,1,-1,-1
3189,3189,1,0.101845,0.249112,2,-1,-1
3190,3190,1,0.635206,0.277375,1,-1,-1
3191,3191,2,0.48228,0.072821,1,-1,-1
3192,3192,2,0.86082,0.232724,1,-1,-1
3193,3193,1,0.184896,0.168331,1,-1,-1
3194,3194,2,0.655085,0.057826,1,-1,-1
3195,3195,1,0.101382,0.101094,1,-1,-1
3196,3196,1,0.513228,0.131189,1,-1,-1
3197,3197,1,0.881209,0.083931,2,-1,-1
3198,3198,1,0.558775,0.418268,1,-1,-1
3199,3199,1,0.411072,0.385679,1,-1,-1
3200,3200,1,0.574609,0.406427,1,-1,-1
3201,3201,1,0.501024,0.153625,1,-1,-1
3202,3202,1,0.529657,0.10053,1,-1,-1
3203,3203,1,0.515668,0.1805,2,-1,-1
3204,3204,1,0.61793,0.073772,1,-1,-1
3205,3205,1,0.901867,0.327321,1,-1,-1
3206,3206,1,0.77797,0.113016,1,-1,-1
3207,3207,2,0.607419,0.392625,1,-1,-1
3208,3208,1,0.428382,0.243901,1,-1,-1
3209,3209,1,0.319548,0.2687,1,-1,-1
3210,3210,1,0.091681,0.165091,1,-1,-1
3211,3211,1,0.526168,0.082625,1,-1,-1
3212,3212,1,0.569125,0.259796,1,-1,-1
3213,3213,1,0.335749,0.306411,1,-1,-1
3214,3214,2,0.089926,0.294692,1,-1,-1
3215,3215,1,0.724032,0.370736,1,-1,-1
3216,3216,1,0.69005,0.412891,1,-1,-1
3217,3217,1,0.077896,0.114091,1,-1,-1
3218,3218,1,0.75495,0.0728,2,-1,-1
3219,3219,1,0.035687,0.061446,1,-1,-1
3220,3220,1,0.553224,0.385327,1,-1,-1
3221,3221,1,0.798716,0.112462,1,-1,-1
3222,3222,1,0.631152,0.056204,2,-1,-1
3223,3223,1,0.205383,0.258735,1,-1,-1
3224,3224,1,0.75172,0.395064,1,-1,-1
3225,3225,1,0.625944,0.397727,2,-1,-1
3226,3226,1,0.260591,0.09665,1,-1,-1
3227,3227,1,0.625738,0.375511,1,-1,-1
3228,3228,1,0.459788,0.107224,1,-1,-1
3229,3229,1,0.652821,0.147433,1,-1,-1
3230,3230,3,0.383873,0.36414,1,-1,-1
3231,3231,1,0.98966,0.077113,1,-1,-1
3232,3232,1,0.617112,0.048479,2,-1,-1
3233,3233,2,0.714206,0.097923,1,-1,-1
3234,3234,1,0.445126,0.35178,1,-1,-1
3235,3235,1,0.306244,0.095347,1,-1,-1
3236,3236,1,0.217399,0.370514,1,-1,-1
3237,3237,1,0.148843,0.028594,1,-1,-1
3238,3238,1,0.201521,0.415685,1,-1,-1
3239,3239,1,0.835762,0.118034,1,-1,-1
3240,3240,1,0.481141,0.044419,1,-1,-1
3241,3241,1,0.512978,0.392732,1,-1,-1
3242,3242,2,0.444709,0.045219,1,-1,-1
3243,3243,1,0.872855,0.347494,1,-1,-1
3244,3244,1,0.942129,0.160398,2,-1,-1
3245,3245,1,0.293912,0.052407,1,-1,-1
3246,3246,1,0.81241,0.206688,1,-1,-1
3247,3247,2,0.084545,0.161915,1,-1,-1
3248,3248,1,0.678425,0.08058,3,-1,-1
3249,3249,2,0.218094,0.076793,1,-1,-1
3250,3250,1,0.221195,0.40643,1,-1,-1
3251,3251,1,0.849984,0.153482,1,-1,-1
3252,3252,1,0.119963,0.234626,2,-1,-1
3253,3253,1,0.958952,0.157644,1,-1,-1
3254,3254,1,0.873621,0.115399,1,-1,-1
3255,3255,1,0.553863,0.088649,1,-1,-1
3256,3256,1,0.834367,0.428518,1,-1,-1
3257,3257,1,0.646947,0.187399,1,-1,-1
3258,3258,1,0.53601,0.309161,1,-1,-1
3259,3259,1,0.453631,0.063489,1,-1,-1
3260,3260,1,0.509778,0.434955,1,-1,-1
3261,3261,1,0.838062,0.124358,1,-1,-1
3262,3262,1,0.62788,0.257059,1,-1,-1
3263,3263,1,0.409385,0.057329,1,-1,-1
3264,3264,2,0.74972,0.072654,1,-1,-1
3265,3265,1,0.606141,0.078121,2,-1,-1
3266,3266,2,0.793552,0.462249,1,-1,-1
3267,3267,1,0.786292,0.170644,1,-1,-1
3268,3268,1,0.293647,0.184511,1,-1,-1
3269,3269,1,0.313387,0.104486,1,-1,-1
3270,3270,1,0.184901,0.067038,1,-1,-1
3271,3271,1,0.026316,0.272561,1,-1,-1
3272,3272,1,0.29992,0.1402,2,-1,-1
3273,3273,1,0.600788,0.107343,1,-1,-1
3274,3274,1,0.341602,0.281636,1,-1,-1
3275,3275,2,0.497641,0.234429,2,-1,-1
3276,3276,1,0.598067,0.220605,1,-1,-1
3277,3277,1,0.378593,0.382077,1,-1,-1
3278,3278,1,0.778347,0.253896,1,-1,-1
3279,3279,1,0.759179,0.092692,1,-1,-1
3280,3280,1,0.551412,0.323262,1,-1,-1
3281,3281,1,0.877066,0.199799,1,-1,-1
3282,3282,1,0.085695,0.258058,1,-1,-1
3283,3283,1,0.296904,0.052597,1,-1,-1
3284,3284,2,0.148031,0.437268,1,-1,-1
3285,3285,1,0.5317,0.398827,1,-1,-1
3286,3286,1,0.262187,0.412895,1,-1,-1
3287,3287,1,0.351353,0.073139,1,-1,-1
3288,3288,1,0.11919,0.290171,1,-1,-1
3289,3289,1,0.568165,0.090002,1,-1,-1
