Coord-0,Coord-1,class-label,gCluster-label,_#NO_CLASS#_
0.84257,0.050326,2293,-1,-1
0.640565,0.280308,2294,-1,-1
0.216629,0.115971,2295,-1,-1
0.344722,0.285351,2296,-1,-1
0.670157,0.391768,2297,-1,-1
0.912722,0.241371,2298,-1,-1
0.214601,0.10415,2010,512,-1
0.590599,0.322797,2299,-1,-1
0.395062,0.414792,2300,-1,-1
0.803553,0.110449,2301,-1,-1
0.228784,0.115157,2302,-1,-1
0.528216,0.125508,2303,-1,-1
0.858681,0.131444,2304,-1,-1
0.801522,0.187971,2305,-1,-1
0.651623,0.23924,2306,-1,-1
0.19842,0.415655,2307,-1,-1
0.520248,0.160256,39,-1,-1
0.518558,0.144612,2308,-1,-1
0.525375,0.362674,2309,-1,-1
0.539337,0.145765,2310,-1,-1
0.902877,0.165073,2311,-1,-1
0.290866,0.416958,2312,-1,-1
0.289658,0.393701,2313,-1,-1
0.297241,0.154633,2314,749,-1
0.380871,0.355121,2315,-1,-1
0.318169,0.40538,2316,-1,-1
0.291308,0.156072,2317,-1,-1
0.798423,0.178567,2318,-1,-1
0.620688,0.071522,2319,-1,-1
0.112051,0.186185,2320,-1,-1
0.805898,0.154922,2321,-1,-1
0.238791,0.095243,2322,-1,-1
0.649557,0.188882,2323,-1,-1
0.224158,0.341027,2324,-1,-1
0.54862,0.195069,2325,-1,-1
0.509585,0.089612,2326,-1,-1
0.179957,0.073171,2327,-1,-1
0.294252,0.136043,2328,-1,-1
0.320353,0.317211,2329,-1,-1
0.940901,0.312302,2330,-1,-1
0.772176,0.472569,2331,-1,-1
0.705136,0.151626,2332,-1,-1
0.262767,0.099363,1939,406,-1
0.395401,0.316688,2333,-1,-1
0.59355,0.303171,2334,-1,-1
0.530393,0.331514,2335,-1,-1
0.427312,0.190936,2336,-1,-1
0.787613,0.090618,2337,-1,-1
0.200327,0.059832,2338,-1,-1
0.807466,0.16001,2339,-1,-1
0.868104,0.313835,2340,-1,-1
0.231776,0.327792,1552,-1,-1
0.508398,0.221554,2341,-1,-1
0.613712,0.320901,2342,-1,-1
0.791131,0.063966,2343,-1,-1
0.489526,0.099059,70,-1,-1
0.104369,0.116484,2344,-1,-1
0.117912,0.182296,2345,-1,-1
0.650626,0.221732,2346,-1,-1
0.697792,0.403874,2347,-1,-1
0.083166,0.140371,1343,-1,-1
0.637866,0.259208,2348,-1,-1
0.745537,0.15935,2349,-1,-1
0.506113,0.164818,2350,-1,-1
0.537308,0.180843,2351,-1,-1
0.537112,0.263351,2352,-1,-1
0.302492,0.261479,622,-1,-1
0.674623,0.380645,2353,-1,-1
0.616775,0.281641,2354,-1,-1
0.379842,0.360462,1779,-1,-1
0.129292,0.200256,2355,-1,-1
0.398944,0.230171,1714,-1,-1
0.551545,0.312347,2356,2264,-1
0.029995,0.203649,2357,-1,-1
0.396024,0.389466,2358,-1,-1
0.182391,0.101605,2359,-1,-1
0.23834,0.350743,2360,-1,-1
0.413826,0.397145,2361,-1,-1
0.950506,0.325273,2362,-1,-1
0.438196,0.193952,2363,-1,-1
0.43758,0.306818,2364,-1,-1
0.544589,0.40196,2365,-1,-1
0.590356,0.089573,2366,-1,-1
0.34761,0.392696,2367,-1,-1
0.292546,0.12366,2368,-1,-1
0.612184,0.075958,2369,-1,-1
0.759473,0.081645,2370,-1,-1
0.560732,0.408502,2371,-1,-1
0.773572,0.072832,2372,-1,-1
0.797554,0.208689,2373,-1,-1
0.802843,0.161086,2374,-1,-1
0.318922,0.240181,2375,-1,-1
0.792629,0.288663,2376,-1,-1
0.843436,0.116125,1393,-1,-1
0.208113,0.343125,2377,-1,-1
0.802088,0.116449,2378,-1,-1
0.359716,0.106743,2379,-1,-1
0.534537,0.288733,1478,-1,-1
0.812927,0.286634,2380,-1,-1
0.344431,0.248035,2381,-1,-1
0.82082,0.159839,2382,-1,-1
0.828577,0.202617,2383,-1,-1
0.345016,0.406792,2384,-1,-1
0.091987,0.199241,2385,895,-1
0.510126,0.077657,2386,-1,-1
0.725335,0.319679,2387,-1,-1
0.288027,0.128224,2388,-1,-1
0.522115,0.098091,2389,-1,-1
0.604107,0.313224,1052,-1,-1
0.491209,0.357965,2390,-1,-1
0.220537,0.214212,2391,-1,-1
0.319888,0.160888,2392,-1,-1
0.379203,0.362409,1779,-1,-1
0.358613,0.088077,2393,-1,-1
0.513051,0.383976,2394,-1,-1
0.862984,0.335109,2395,-1,-1
0.083824,0.256511,2396,-1,-1
0.322521,0.098251,2397,-1,-1
0.289612,0.099917,2398,-1,-1
0.237339,0.262088,2399,-1,-1
0.427976,0.248176,2400,-1,-1
0.513703,0.066938,2401,-1,-1
0.781864,0.056995,857,-1,-1
0.223238,0.180842,2402,-1,-1
0.42501,0.278808,2403,-1,-1
0.602554,0.416625,2404,-1,-1
0.284139,0.180863,2405,-1,-1
0.474827,0.057594,2406,-1,-1
0.889864,0.107072,2407,-1,-1
0.442465,0.080687,2408,-1,-1
0.110807,0.060957,2409,-1,-1
0.8502,0.222722,2410,-1,-1
0.593121,0.317623,2411,-1,-1
0.95793,0.30915,2412,-1,-1
0.227083,0.353778,973,-1,-1
0.616089,0.321468,2039,-1,-1
0.181083,0.156335,981,-1,-1
0.092928,0.318923,2413,-1,-1
0.532599,0.091716,2414,-1,-1
0.085995,0.065319,2415,-1,-1
0.215457,0.196688,2416,-1,-1
0.330412,0.321053,2417,-1,-1
0.185334,0.225696,2418,-1,-1
0.292069,0.187802,2419,-1,-1
0.08262,0.100534,2420,-1,-1
0.546895,0.125487,2421,-1,-1
0.819928,0.262974,2422,-1,-1
0.597492,0.23318,2423,-1,-1
0.764968,0.236962,2424,-1,-1
0.224294,0.344589,2425,-1,-1
0.10323,0.269294,2426,-1,-1
0.206339,0.386073,2427,-1,-1
0.668853,0.425529,2428,-1,-1
0.518911,0.055273,2429,-1,-1
0.042805,0.112871,2430,-1,-1
0.334877,0.419489,2431,-1,-1
0.866942,0.329714,2432,-1,-1
0.91189,0.12851,2433,-1,-1
0.307372,0.38966,2434,-1,-1
0.394823,0.227815,2435,-1,-1
0.598529,0.485313,2436,-1,-1
0.631126,0.402617,2437,-1,-1
0.640035,0.283647,2438,-1,-1
0.716318,0.395546,2439,-1,-1
0.113195,0.452288,2440,-1,-1
0.496725,0.066856,2441,-1,-1
0.359879,0.359684,2442,-1,-1
0.566503,0.301326,2443,2346,-1
0.868145,0.149588,2444,-1,-1
0.134578,0.079636,2445,-1,-1
0.533636,0.327054,2446,-1,-1
0.327305,0.113169,2447,-1,-1
0.343304,0.466064,2448,-1,-1
0.447128,0.417382,2449,-1,-1
0.751743,0.108748,2450,-1,-1
0.884243,0.368658,2451,-1,-1
0.746502,0.073581,2452,-1,-1
0.825332,0.317027,2453,-1,-1
0.52435,0.159901,2454,-1,-1
0.757342,0.385912,2455,-1,-1
0.83638,0.066645,2456,-1,-1
0.562824,0.366125,2457,-1,-1
0.744173,0.370251,2458,-1,-1
0.731891,0.07646,2459,-1,-1
0.319367,0.211042,2460,579,-1
0.839984,0.159222,2461,-1,-1
0.13353,0.064759,2462,-1,-1
0.594452,0.418607,2463,-1,-1
0.201867,0.217526,2464,-1,-1
0.761685,0.05701,2465,-1,-1
0.440224,0.357974,2466,-1,-1
0.334236,0.414816,2467,-1,-1
0.519936,0.225577,851,-1,-1
0.328494,0.095827,2468,-1,-1
0.294398,0.247395,2469,-1,-1
0.81946,0.162617,2470,-1,-1
0.551431,0.076196,2471,-1,-1
0.826842,0.108987,2472,-1,-1
0.68095,0.385423,1084,-1,-1
0.82961,0.230548,2473,-1,-1
0.363019,0.037065,2474,-1,-1
0.448142,0.26151,2475,-1,-1
0.236756,0.274498,716,-1,-1
0.830075,0.275072,2476,-1,-1
0.805468,0.083931,2477,-1,-1
0.872612,0.101019,2478,-1,-1
0.619372,0.148366,439,-1,-1
0.724623,0.21835,2479,-1,-1
0.12703,0.155682,2480,-1,-1
0.883903,0.082308,2481,-1,-1
0.570404,0.334623,2482,-1,-1
0.770942,0.201875,2483,-1,-1
0.622784,0.182419,2484,-1,-1
0.659973,0.391789,2485,-1,-1
0.212198,0.303812,2486,-1,-1
0.871693,0.243746,1576,-1,-1
0.445529,0.355121,2487,-1,-1
0.806534,0.217685,2488,-1,-1
0.858725,0.225254,2489,-1,-1
0.421554,0.17395,2490,-1,-1
0.512147,0.16478,2491,-1,-1
0.576736,0.317669,2492,-1,-1
0.693345,0.373118,2493,-1,-1
0.26731,0.09857,2494,-1,-1
0.275963,0.388468,2495,-1,-1
0.41757,0.22116,2496,-1,-1
0.280819,0.318367,2497,2045,-1
0.437433,0.075379,2498,-1,-1
0.625976,0.324035,2499,-1,-1
0.094527,0.203998,2500,-1,-1
0.812578,0.306879,2501,-1,-1
0.177198,0.255348,2502,-1,-1
0.218069,0.090604,2503,-1,-1
0.418641,0.220896,2496,-1,-1
0.646764,0.303569,2504,-1,-1
0.638724,0.090882,2108,-1,-1
0.798887,0.053321,2505,-1,-1
0.643976,0.104019,2506,-1,-1
0.726692,0.427842,2507,-1,-1
0.285637,0.143609,2508,-1,-1
0.104367,0.282799,2509,802,-1
0.751583,0.087404,2510,-1,-1
0.47904,0.085636,2511,-1,-1
0.74195,0.102236,2512,-1,-1
0.203387,0.262749,2513,-1,-1
0.789709,0.080307,2514,-1,-1
0.832601,0.291839,2515,-1,-1
0.086482,0.116262,2516,-1,-1
0.528053,0.184832,2517,-1,-1
0.52578,0.115099,2518,-1,-1
0.144688,0.384455,2519,-1,-1
0.198781,0.35655,2520,-1,-1
0.467804,0.104173,2521,-1,-1
0.482177,0.106337,2522,-1,-1
0.437165,0.107877,2523,-1,-1
0.342586,0.241653,2524,-1,-1
0.343962,0.322434,1663,-1,-1
0.629457,0.072883,2525,-1,-1
0.435433,0.149569,2050,-1,-1
0.805861,0.192056,2526,-1,-1
0.177181,0.260257,2527,-1,-1
0.2523,0.189589,2528,-1,-1
0.087032,0.28257,2529,-1,-1
0.079329,0.201024,2530,-1,-1
0.565054,0.371593,2207,-1,-1
0.622789,0.265542,2531,-1,-1
0.321484,0.181581,2532,-1,-1
0.758075,0.076262,299,-1,-1
0.64755,0.072998,2533,-1,-1
0.542403,0.315179,2534,-1,-1
0.748661,0.210343,2535,-1,-1
0.296992,0.106927,2536,-1,-1
0.814573,0.101364,2537,-1,-1
0.503382,0.091752,2538,-1,-1
0.798246,0.13016,2539,-1,-1
0.232716,0.205759,2540,-1,-1
0.806173,0.286099,2541,-1,-1
0.631307,0.147674,2542,-1,-1
0.853649,0.058931,2543,-1,-1
0.411514,0.393719,2544,-1,-1
0.408375,0.323615,2545,-1,-1
0.444331,0.383594,2546,-1,-1
0.486265,0.454634,2547,-1,-1
0.650155,0.417329,2548,-1,-1
0.637091,0.14574,2549,-1,-1
0.597123,0.154511,2550,-1,-1
0.203331,0.364391,2551,-1,-1
0.304577,0.20997,2552,-1,-1
0.532832,0.203249,1113,-1,-1
0.090819,0.154414,2553,-1,-1
0.857759,0.153875,2554,-1,-1
0.768208,0.191214,2555,-1,-1
0.857986,0.369272,1436,-1,-1
0.832911,0.181468,2556,-1,-1
0.753168,0.092837,2557,-1,-1
0.736741,0.295545,2558,-1,-1
0.53677,0.353411,2559,-1,-1
0.742904,0.395687,2560,-1,-1
0.423139,0.381487,2561,-1,-1
0.389786,0.204335,2562,-1,-1
0.240538,0.30061,2563,-1,-1
0.289128,0.224589,2564,-1,-1
0.809832,0.237974,2565,-1,-1
0.550695,0.409872,2566,-1,-1
0.302343,0.151235,2567,-1,-1
0.290682,0.366922,2568,-1,-1
0.855195,0.106054,2569,-1,-1
0.098075,0.160724,2570,-1,-1
0.648061,0.081688,2571,-1,-1
0.399019,0.413687,2572,-1,-1
0.414952,0.206334,2573,-1,-1
0.353848,0.417264,2574,-1,-1
0.199232,0.364583,2575,-1,-1
0.239339,0.095411,2322,-1,-1
0.833275,0.138268,2576,-1,-1
0.09077,0.144521,2577,-1,-1
0.223425,0.265853,2578,-1,-1
0.003008,0.378663,2579,-1,-1
0.20823,0.408984,2580,-1,-1
0.306911,0.261129,2581,859,-1
0.395454,0.396885,2582,-1,-1
0.567018,0.367014,2583,-1,-1
0.784201,0.246236,2584,-1,-1
0.310446,0.056447,2585,-1,-1
0.322564,0.078859,28,-1,-1
0.107029,0.121954,2586,-1,-1
0.291732,0.388783,1896,-1,-1
0.211262,0.306741,2587,-1,-1
0.830764,0.104458,2588,-1,-1
0.51581,0.104117,2589,-1,-1
0.814925,0.05724,2590,-1,-1
0.429871,0.39226,2591,-1,-1
0.878625,0.080553,2592,-1,-1
0.540593,0.146741,2593,-1,-1
0.526256,0.158781,2594,-1,-1
0.231062,0.06189,2595,-1,-1
0.637636,0.233615,2596,-1,-1
0.298534,0.086756,2597,-1,-1
0.650759,0.18305,2598,-1,-1
0.285383,0.167411,2599,-1,-1
0.734275,0.454909,2600,-1,-1
0.144081,0.110696,1609,1569,-1
0.252115,0.403856,2601,-1,-1
0.509826,0.17438,2602,-1,-1
0.892252,0.341398,2603,-1,-1
0.607417,0.056117,2604,-1,-1
0.123005,0.307307,2605,-1,-1
0.767268,0.265367,2606,-1,-1
0.818757,0.299837,2607,-1,-1
0.400308,0.099605,2608,-1,-1
0.60905,0.150505,2609,-1,-1
0.419327,0.295345,2610,-1,-1
0.285018,0.264554,2611,-1,-1
0.724842,0.105494,2612,-1,-1
0.40615,0.305578,2613,-1,-1
0.316447,0.230725,2614,-1,-1
0.343856,0.091319,361,-1,-1
0.650219,0.140118,2615,-1,-1
0.82934,0.273185,1549,-1,-1
0.286332,0.170276,2616,-1,-1
0.301909,0.221778,2617,-1,-1
0.646163,0.226262,2618,-1,-1
0.955604,0.117442,1368,-1,-1
0.567569,0.07957,2619,-1,-1
0.815185,0.160936,2620,-1,-1
0.844236,0.210107,2159,-1,-1
0.605431,0.331613,2621,-1,-1
0.831034,0.128572,2622,-1,-1
0.248532,0.084931,2623,-1,-1
0.497732,0.149073,2624,-1,-1
0.339673,0.219145,2625,-1,-1
0.298011,0.383864,2626,-1,-1
0.589222,0.060749,2627,-1,-1
0.337379,0.263593,2628,-1,-1
0.556243,0.404302,2629,-1,-1
0.313136,0.223219,2630,-1,-1
0.033224,0.065516,2631,-1,-1
0.084907,0.314409,2632,-1,-1
0.846011,0.21165,2107,-1,-1
0.598272,0.376067,2633,-1,-1
0.833147,0.177417,2634,-1,-1
0.121978,0.192379,2635,-1,-1
0.702914,0.144163,2636,-1,-1
0.08412,0.199327,2637,-1,-1
0.606639,0.274752,2638,-1,-1
0.429578,0.161251,2639,-1,-1
0.344621,0.161444,2640,-1,-1
0.181123,0.190698,2641,-1,-1
0.326845,0.126367,2642,-1,-1
0.368438,0.126558,2643,-1,-1
0.63626,0.073117,2644,-1,-1
0.349126,0.387794,2645,-1,-1
0.530751,0.193649,2646,-1,-1
0.762671,0.095778,2647,651,-1
0.379359,0.374181,2648,-1,-1
0.7185,0.416641,2649,-1,-1
0.632259,0.39384,2650,-1,-1
0.511736,0.153807,2651,-1,-1
0.857284,0.101297,2652,-1,-1
0.627423,0.159971,2653,-1,-1
0.845904,0.142581,2654,-1,-1
0.746072,0.072085,2452,-1,-1
0.799641,0.07755,2206,2125,-1
0.774562,0.235299,2655,-1,-1
0.710856,0.416604,2656,-1,-1
0.302235,0.380564,2657,-1,-1
0.652925,0.414607,2658,-1,-1
0.730145,0.116805,2659,-1,-1
0.508639,0.088968,2326,-1,-1
0.521045,0.139674,2660,-1,-1
0.310575,0.107165,2661,-1,-1
0.432732,0.333444,2662,-1,-1
0.055594,0.220345,2663,-1,-1
0.514091,0.149781,2664,-1,-1
0.818581,0.169695,2665,-1,-1
0.117912,0.319724,2666,-1,-1
0.633652,0.421329,2667,-1,-1
0.864923,0.153385,2668,-1,-1
0.278674,0.36066,2669,-1,-1
0.093359,0.417891,2670,-1,-1
0.56801,0.25016,2671,-1,-1
0.423288,0.051372,2672,-1,-1
0.528399,0.393113,2673,-1,-1
0.76339,0.260623,2674,-1,-1
0.284438,0.157267,2675,-1,-1
0.605709,0.127228,2676,-1,-1
0.528056,0.364912,2677,-1,-1
0.132976,0.060361,2678,-1,-1
0.854482,0.117013,2679,-1,-1
0.388377,0.373519,241,-1,-1
0.761097,0.242578,220,-1,-1
0.874764,0.122425,2680,-1,-1
0.340585,0.144885,2681,-1,-1
0.519065,0.134617,2682,-1,-1
0.414452,0.366292,2683,-1,-1
0.581601,0.040454,2684,-1,-1
0.616168,0.399078,2685,-1,-1
0.073601,0.166236,2686,-1,-1
0.453093,0.083551,2687,-1,-1
0.421693,0.372602,2688,-1,-1
0.31081,0.115901,2689,-1,-1
0.782799,0.265935,2690,738,-1
0.649476,0.419692,2548,-1,-1
0.766283,0.082572,2691,-1,-1
0.390128,0.203573,2562,-1,-1
0.239185,0.218222,2692,-1,-1
0.527813,0.165345,2693,-1,-1
0.56622,0.32308,2694,-1,-1
0.200586,0.245812,2695,-1,-1
0.699612,0.389315,2696,-1,-1
0.655558,0.06234,2697,-1,-1
0.772645,0.222543,2698,-1,-1
0.76324,0.085316,2699,-1,-1
0.32439,0.132946,2700,-1,-1
0.550781,0.296307,2701,-1,-1
0.793024,0.192232,522,-1,-1
0.882871,0.369133,2451,-1,-1
0.185137,0.238722,2702,-1,-1
0.536217,0.131203,2703,-1,-1
0.64269,0.40751,1654,-1,-1
0.119435,0.087422,2704,-1,-1
0.826149,0.30169,2705,-1,-1
0.095021,0.149447,2706,-1,-1
0.712784,0.368452,2707,-1,-1
0.895423,0.304818,2708,-1,-1
0.294428,0.231447,71,-1,-1
0.167014,0.040767,2709,-1,-1
0.120554,0.372756,2710,-1,-1
0.541823,0.141572,2711,-1,-1
0.86074,0.105874,2712,-1,-1
0.852642,0.083169,2713,-1,-1
0.844446,0.232661,2714,-1,-1
0.271457,0.062871,2715,-1,-1
0.342899,0.27796,2716,-1,-1
0.219652,0.384304,2717,-1,-1
0.798465,0.299225,2718,-1,-1
0.298609,0.301088,2719,-1,-1
0.540337,0.123371,1829,-1,-1
0.622334,0.092863,2720,-1,-1
0.721808,0.092179,2721,-1,-1
0.805391,0.235147,2722,-1,-1
0.647639,0.213016,2723,-1,-1
0.792837,0.301195,2724,-1,-1
0.317361,0.308452,2725,-1,-1
0.54205,0.281032,2726,-1,-1
0.728537,0.285219,2727,-1,-1
0.782107,0.296933,2728,-1,-1
0.532759,0.37584,2729,-1,-1
0.190984,0.08728,2730,-1,-1
0.586099,0.081222,2731,-1,-1
0.238096,0.090482,2732,-1,-1
0.204101,0.063898,2733,-1,-1
0.518789,0.422201,2734,-1,-1
0.61299,0.382602,2735,-1,-1
0.805565,0.221227,2736,-1,-1
0.197177,0.180399,2737,-1,-1
0.807152,0.176788,2738,-1,-1
0.239807,0.147165,1715,-1,-1
0.797859,0.289521,2739,-1,-1
0.762545,0.227938,2740,699,-1
0.431681,0.404741,2741,-1,-1
0.516564,0.129053,2742,-1,-1
0.465775,0.07107,2743,-1,-1
0.533498,0.05292,2744,-1,-1
0.292514,0.179658,2745,-1,-1
0.283888,0.207236,2746,-1,-1
0.398727,0.159158,103,-1,-1
0.512973,0.097602,2285,-1,-1
0.567617,0.054724,2747,-1,-1
0.890431,0.146928,2748,-1,-1
0.518299,0.077498,2749,-1,-1
0.611323,0.249556,2750,-1,-1
0.857099,0.171848,2751,-1,-1
0.100342,0.198783,2752,-1,-1
0.406641,0.283305,2753,-1,-1
0.512808,0.160371,2754,-1,-1
0.548569,0.363037,2755,-1,-1
0.530099,0.222182,2756,-1,-1
0.571797,0.378358,2020,-1,-1
0.631131,0.424473,2757,-1,-1
0.236958,0.085035,2758,-1,-1
0.188423,0.416289,2759,2639,-1
0.273853,0.372693,2760,-1,-1
0.815318,0.120605,2761,-1,-1
0.471796,0.099332,2762,-1,-1
0.634748,0.294586,2763,-1,-1
0.682666,0.405757,2764,-1,-1
0.189725,0.102776,2765,-1,-1
0.544995,0.324316,2766,-1,-1
0.432626,0.18488,1950,-1,-1
0.257308,0.204133,2767,-1,-1
0.2248,0.101845,2768,-1,-1
0.536859,0.169061,2769,-1,-1
0.641548,0.139679,2770,-1,-1
0.563952,0.16426,2771,-1,-1
0.301554,0.28888,2772,-1,-1
0.221439,0.366542,2773,-1,-1
0.629688,0.422313,2774,-1,-1
0.222435,0.344565,2775,-1,-1
0.496508,0.203026,2776,-1,-1
0.116583,0.072447,2777,-1,-1
0.299992,0.180149,2778,-1,-1
0.294072,0.408246,2779,-1,-1
0.311468,0.10646,2780,-1,-1
0.80976,0.23893,2565,-1,-1
0.859474,0.313318,2781,-1,-1
0.430316,0.399059,2782,-1,-1
0.224551,0.379334,2783,-1,-1
0.625527,0.393586,2784,-1,-1
0.772741,0.208147,2785,-1,-1
0.087153,0.217717,2786,-1,-1
0.232462,0.220621,2787,-1,-1
0.87018,0.195319,2788,-1,-1
0.306776,0.164393,2789,-1,-1
0.858717,0.178318,2790,-1,-1
0.811546,0.126613,2791,-1,-1
0.446209,0.28278,2792,-1,-1
0.3968,0.350089,2793,-1,-1
0.329888,0.209834,2794,-1,-1
0.991688,0.322414,2795,-1,-1
0.592546,0.245123,2796,-1,-1
0.08328,0.242042,2797,-1,-1
0.441807,0.06565,2798,-1,-1
0.932861,0.179847,2799,-1,-1
0.545602,0.117038,2800,-1,-1
0.077701,0.069425,2801,-1,-1
0.58838,0.089423,2802,-1,-1
0.623005,0.397989,2803,-1,-1
0.245115,0.393265,469,230,-1
0.429816,0.315794,2804,-1,-1
0.560839,0.050794,2805,-1,-1
0.213264,0.113289,2806,-1,-1
0.873911,0.240911,2807,-1,-1
0.530419,0.05419,2808,-1,-1
0.367375,0.376542,2809,-1,-1
0.290208,0.103291,2810,-1,-1
0.544227,0.211534,2811,-1,-1
0.639847,0.164209,2812,-1,-1
0.76634,0.420732,2813,-1,-1
0.122294,0.102225,1207,-1,-1
0.248382,0.391816,2814,230,-1
0.650438,0.178848,2815,-1,-1
0.652907,0.387855,2816,-1,-1
0.424607,0.241698,2817,-1,-1
0.396366,0.167073,2818,-1,-1
0.51569,0.111144,2819,-1,-1
0.25926,0.104861,2820,-1,-1
0.445812,0.380631,2821,-1,-1
0.293057,0.379345,2822,-1,-1
0.643593,0.363524,2823,-1,-1
0.587629,0.186174,2824,-1,-1
0.360243,0.38982,2825,-1,-1
0.074685,0.190748,2826,-1,-1
0.439917,0.072684,2827,-1,-1
0.888936,0.114848,2828,-1,-1
0.101735,0.217626,2829,-1,-1
0.26688,0.14896,2830,-1,-1
0.65469,0.289046,245,245,-1
0.204513,0.401343,2123,-1,-1
0.227938,0.181233,2831,-1,-1
0.676203,0.394511,2832,-1,-1
0.03834,0.108756,2833,-1,-1
0.1062,0.06535,2834,-1,-1
0.809305,0.281173,2835,-1,-1
0.585144,0.091941,2836,-1,-1
0.588716,0.181319,2837,-1,-1
0.490297,0.083909,2838,-1,-1
0.918141,0.456458,2839,-1,-1
0.554466,0.31135,2840,2264,-1
0.177019,0.316856,2841,-1,-1
0.787088,0.065484,2842,-1,-1
0.510835,0.219375,2843,-1,-1
0.394596,0.360022,2844,-1,-1
0.53781,0.143259,2845,-1,-1
0.233815,0.218192,2846,-1,-1
0.639278,0.393168,2847,-1,-1
0.652519,0.151583,2848,-1,-1
0.298511,0.321772,2849,-1,-1
0.629965,0.089278,2850,-1,-1
0.119165,0.268994,2851,-1,-1
0.422051,0.349909,2852,-1,-1
0.867588,0.174958,2853,-1,-1
0.873835,0.372409,2854,-1,-1
0.839323,0.356875,2855,-1,-1
0.236185,0.266137,2856,-1,-1
0.761059,0.07089,2857,-1,-1
0.958508,0.108839,2858,-1,-1
0.877736,0.168546,2859,-1,-1
0.231681,0.307008,2860,-1,-1
0.07666,0.235543,2861,-1,-1
0.758912,0.361297,2862,-1,-1
0.644018,0.199641,2863,-1,-1
0.624781,0.218484,2864,-1,-1
0.583356,0.093395,2836,-1,-1
0.122906,0.274556,2865,-1,-1
0.852099,0.01726,2866,-1,-1
0.538259,0.37677,2867,-1,-1
0.819177,0.101427,2868,-1,-1
0.71135,0.400631,2869,-1,-1
0.536883,0.081693,2870,-1,-1
0.505891,0.145701,2871,-1,-1
0.644356,0.17345,1005,-1,-1
0.733652,0.015708,2872,-1,-1
0.082412,0.247415,2873,-1,-1
0.837957,0.423046,2874,-1,-1
0.188979,0.343984,2875,-1,-1
0.805329,0.313973,2876,-1,-1
0.983067,0.416655,2877,-1,-1
0.5887,0.424765,2878,-1,-1
0.236385,0.259586,2879,-1,-1
0.431657,0.069874,2880,-1,-1
0.888872,0.360826,2881,-1,-1
0.266048,0.366952,2882,-1,-1
0.695219,0.400155,2883,-1,-1
0.251526,0.382821,2884,-1,-1
0.217561,0.112653,2885,-1,-1
0.231599,0.347489,2886,-1,-1
0.693032,0.12327,2887,-1,-1
0.379422,0.36597,2888,-1,-1
0.282246,0.130526,2889,-1,-1
0.329642,0.268224,2890,-1,-1
0.584157,0.284147,2891,-1,-1
0.812102,0.29542,2892,-1,-1
0.178986,0.222815,2893,-1,-1
0.297297,0.120837,2894,-1,-1
0.876462,0.171165,2895,-1,-1
0.315562,0.378449,2896,-1,-1
0.423513,0.39058,445,-1,-1
0.724294,0.099102,2897,-1,-1
0.185593,0.315589,2215,-1,-1
0.801559,0.450313,2898,-1,-1
0.854858,0.171131,2899,-1,-1
0.841489,0.419703,2900,-1,-1
0.290607,0.159979,2901,-1,-1
0.60815,0.069462,2902,-1,-1
0.236206,0.061339,2903,-1,-1
0.838195,0.095038,2904,-1,-1
0.236631,0.359577,2905,-1,-1
0.531152,0.285821,2906,-1,-1
0.239521,0.409936,2907,-1,-1
0.404647,0.068813,2908,-1,-1
0.880823,0.128462,2909,-1,-1
0.356155,0.410415,2910,-1,-1
0.04493,0.147542,2911,-1,-1
0.681546,0.391141,2912,-1,-1
0.723105,0.088251,798,-1,-1
0.225963,0.063147,2913,-1,-1
0.636636,0.240347,2914,-1,-1
0.505534,0.127989,2915,-1,-1
0.560284,0.158444,2916,-1,-1
0.420227,0.091377,2917,-1,-1
0.072749,0.174232,2918,-1,-1
0.504596,0.20516,2919,-1,-1
0.872783,0.105021,2920,-1,-1
0.592963,0.420324,2276,-1,-1
0.111661,0.112914,2921,-1,-1
0.316935,0.113471,2922,-1,-1
0.566468,0.305171,2923,-1,-1
0.713992,0.376764,2924,-1,-1
0.323395,0.298615,2925,-1,-1
0.777573,0.15839,2926,-1,-1
0.205867,0.197835,2927,-1,-1
0.845676,0.204187,2928,-1,-1
0.438048,0.258943,2929,-1,-1
0.880875,0.351005,2930,-1,-1
0.60384,0.170797,2931,-1,-1
0.828339,0.297695,2932,-1,-1
0.171722,0.078411,2933,-1,-1
0.274382,0.060979,2934,-1,-1
0.101067,0.308874,2935,-1,-1
0.864388,0.373746,2936,-1,-1
0.834546,0.242804,2937,-1,-1
0.340609,0.066332,2938,-1,-1
0.21601,0.268313,2939,-1,-1
0.89526,0.28957,2940,1872,-1
0.102473,0.297211,691,-1,-1
0.145438,0.433609,2941,-1,-1
0.40115,0.051061,2942,-1,-1
0.838037,0.309441,2943,-1,-1
0.444163,0.396882,2944,-1,-1
0.505618,0.253655,2945,-1,-1
0.072888,0.102316,2946,-1,-1
0.537775,0.206781,2947,-1,-1
0.807752,0.259589,937,-1,-1
0.43224,0.317026,2948,-1,-1
0.331794,0.222062,2949,-1,-1
0.100516,0.312359,2950,-1,-1
0.538802,0.360062,2951,-1,-1
0.519513,0.419069,2952,-1,-1
0.62205,0.061684,2953,-1,-1
0.666907,0.366002,2954,-1,-1
0.094021,0.255939,2955,-1,-1
0.10207,0.144885,2956,-1,-1
0.595561,0.092994,2957,-1,-1
0.610484,0.062733,2958,-1,-1
0.814971,0.281235,2959,-1,-1
